FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y,MidPoint_11_x,MidPoint_11_y,MidPoint_12_x,MidPoint_12_y,MidPoint_13_x,MidPoint_13_y,MidPoint_14_x,MidPoint_14_y,MidPoint_15_x,MidPoint_15_y,MidPoint_16_x,MidPoint_16_y,MidPoint_17_x,MidPoint_17_y,MidPoint_18_x,MidPoint_18_y,MidPoint_19_x,MidPoint_19_y,MidPoint_20_x,MidPoint_20_y,MidPoint_21_x,MidPoint_21_y,MidPoint_22_x,MidPoint_22_y,MidPoint_23_x,MidPoint_23_y,MidPoint_24_x,MidPoint_24_y,MidPoint_25_x,MidPoint_25_y,MidPoint_26_x,MidPoint_26_y,MidPoint_27_x,MidPoint_27_y
49.0000,15.0000,1358.5770,1571.5208,592.5816,1494.8542,1143.0509,1397.9719,575.4593,1368.3210,1039.6078,1167.2780,457.5586,1042.8368,1364.8135,885.0231,110.8919,767.2781,1162.0452,666.4085,2077.8237,646.7914,1213.9486,591.8025,1441.1525,564.3457,633.5874,540.1748,1164.2717,223.3639,278.2619,37.8832,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.0000,18.0000,1359.4291,1651.4304,593.0958,1573.4578,1142.4513,1478.6717,576.5434,1447.5882,1039.7930,1246.7290,458.3015,1122.3101,1364.9462,964.3237,108.0272,846.0583,1162.4028,746.0630,2077.8357,726.2596,1214.4044,671.6228,1441.7169,643.8026,632.8526,620.3319,1166.5953,301.4736,278.0864,116.9661,671.5729,107.2562,832.9907,93.9881,1402.0718,39.7903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51.0000,17.0000,593.9691,1650.8570,1142.9108,1559.0387,577.5259,1525.7182,1040.1456,1325.4144,459.3306,1200.8806,1365.2029,1042.9261,108.4863,923.2547,1162.7445,824.4781,2078.1114,804.2991,1214.5582,750.2441,1441.9207,722.3889,632.2523,699.8838,1168.6334,378.6743,278.2717,195.0296,671.7369,185.4664,833.2304,172.2462,1402.6337,118.7887,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.0000,17.0000,1143.3577,1639.9346,578.4017,1603.9158,1040.5530,1403.9928,460.7152,1279.6625,1365.3013,1121.8175,114.3440,1000.1187,1162.5031,903.1997,2078.1132,882.7366,1214.8181,828.9807,1442.1688,800.9418,630.9736,779.3467,1169.7819,456.1383,278.4780,272.7396,672.1432,263.1565,833.4569,250.3181,1403.8554,197.6672,937.0707,35.5798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.0000,15.0000,1040.6387,1480.8089,462.0655,1357.2295,1365.5090,1199.2255,115.9543,1077.1450,1162.4561,980.5676,2078.3791,959.8341,1214.9365,906.4857,1442.7485,878.3408,629.3859,858.9598,1170.9215,532.6779,277.7781,349.5526,672.4239,340.5535,833.6810,327.8284,1404.4672,275.7418,937.0798,112.3600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54.0000,18.0000,1040.6774,1558.6206,463.5193,1435.6325,1365.5247,1277.8648,116.3649,1155.1464,1163.1488,1058.9237,2078.3365,1038.0247,1214.4800,984.6693,1443.1047,957.0532,627.2670,939.7507,1171.2894,610.3929,277.9287,427.9997,672.2559,418.7857,834.0287,406.1835,1404.7211,354.7750,937.0967,190.9261,1422.1321,101.7249,507.0264,107.0123,846.2277,49.8743,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.0000,20.0000,1040.8761,1636.4848,464.9210,1512.4552,1365.9506,1354.7997,117.0871,1231.6474,1163.3490,1135.9924,2078.8195,1115.1372,1214.1065,1061.6908,1443.4227,1034.4859,625.3630,1019.2290,1171.9644,687.1538,278.4837,504.7596,672.6149,495.5500,833.9969,483.1361,1405.1563,431.6897,937.8728,267.5107,1423.0747,178.1131,507.1810,183.5976,846.2551,126.2112,546.6193,79.4184,1324.0555,57.8058,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.0000,20.0000,466.3208,1589.3702,1365.9501,1432.3777,120.0609,1308.4195,1163.2904,1213.7263,2078.4168,1192.8073,1214.1308,1139.4387,1443.9528,1112.5331,623.5984,1098.5973,1172.4569,764.7982,279.0198,582.2701,672.7932,573.2355,834.1604,561.1821,1405.5572,508.9774,938.3033,345.1579,1423.3600,255.6347,507.2773,261.0519,846.4095,203.1992,547.1932,156.6696,1324.9428,134.6224,218.6742,85.9017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
57.0000,20.0000,1365.8359,1510.0845,120.2872,1386.1076,1163.8428,1291.4411,2078.4994,1270.0094,1214.0341,1218.0203,1443.8521,1190.5033,622.7818,1178.2665,1173.0161,843.1772,278.6172,660.6002,672.8681,651.7745,834.5186,639.7319,1404.6985,586.1087,938.3671,423.3840,1423.8550,333.8701,506.9850,338.9374,846.7604,281.5828,546.7733,234.6473,1325.5852,211.8555,218.4978,164.2123,1081.2045,60.2352,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58.0000,20.0000,1365.7221,1587.6850,120.5765,1463.9035,1164.1934,1370.3033,2077.9235,1348.5500,1214.0994,1296.5511,1444.5372,1269.6926,622.9796,1258.4584,1173.0691,922.2394,278.8633,739.3882,672.8110,730.7722,834.6524,718.8890,1403.8789,663.9496,938.5169,502.4434,1424.3461,412.7183,507.2441,417.9613,846.6997,360.3203,546.8156,313.2002,1326.6541,289.9966,218.4510,242.5129,1081.6986,139.3735,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59.0000,20.0000,1365.8065,1665.2227,120.6824,1541.1184,1164.7386,1449.2428,2078.1270,1427.1822,1214.3879,1374.7414,1444.5201,1348.3440,623.1145,1337.6493,1173.2570,1000.9987,279.0197,817.7764,673.3431,809.7073,834.9662,797.7451,1403.3942,741.8095,938.9259,580.8826,1424.8209,491.5681,507.4851,496.5574,846.9581,438.9671,546.6467,392.1420,1327.3108,368.1072,218.4398,320.5970,1081.8793,217.2187,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60.0000,20.0000,123.2998,1617.8762,1165.0936,1527.3501,2078.0459,1505.9887,1214.8733,1453.1292,1444.8152,1427.0499,623.5304,1417.1920,1174.0227,1080.7462,279.6659,897.1354,673.3455,888.7253,835.2392,877.1041,1403.3259,819.8625,939.0544,660.1148,1425.1165,570.5120,507.6934,575.9538,847.1936,517.8703,546.7243,471.5770,1327.8376,446.9280,218.2635,399.4261,1081.8314,296.3282,749.2574,108.3331,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61.0000,19.0000,1164.4627,1605.6288,2077.3351,1584.7183,1215.7172,1531.6766,1445.0292,1505.7905,624.2154,1496.5393,1174.4070,1160.8636,279.9510,976.5301,673.7498,968.7262,835.4977,957.0443,1402.8473,898.6450,939.1945,739.9093,1425.4452,650.4693,507.8557,655.4382,847.3530,597.6885,546.9732,551.0703,1327.7035,526.6929,218.2817,479.0092,1082.3723,375.8533,750.6079,189.1123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62.0000,18.0000,2076.1922,1662.4642,1215.9131,1610.3108,1445.9922,1584.0047,624.7376,1575.2866,1174.5268,1241.0497,280.1479,1055.4392,674.0680,1047.9487,835.6616,1036.3632,1402.6251,977.0977,939.6641,819.6497,1425.4268,729.8596,508.2500,734.6602,847.4984,677.0024,547.0984,629.9331,1328.0191,606.6321,218.5226,557.8618,1082.4451,455.3183,752.4572,269.0430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63.0000,17.0000,625.7820,1654.4966,1174.7240,1321.5188,280.6154,1134.2835,674.5276,1127.0993,836.1288,1115.5469,1402.5753,1055.8494,940.0622,898.8955,1425.5961,809.2016,508.2734,814.0350,847.6487,756.2657,547.5355,709.1585,1327.8863,687.0129,218.3556,636.8423,1082.9427,534.1951,753.8405,348.9656,1156.6257,105.0908,1672.9419,102.1522,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
64.0000,17.0000,1174.0704,1400.6106,280.7430,1212.7929,675.3176,1205.8781,836.9518,1194.5168,1402.5848,1134.5576,940.0838,977.7277,1425.8849,888.1303,508.7064,892.6672,847.9989,835.1010,547.6429,787.9077,1327.7368,767.0188,218.6284,715.4286,1083.3226,613.0505,754.9962,427.3980,1156.7950,183.2780,1673.7433,180.3029,1345.8022,110.2199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
65.0000,18.0000,1173.2438,1480.2875,281.5631,1291.6453,675.8279,1285.0270,837.3678,1273.7398,1402.6736,1214.1190,940.7265,1057.4557,1426.1869,967.4871,508.9602,971.9579,848.2059,914.5467,547.6075,867.4255,1327.1502,847.6225,219.2969,794.4933,1083.3408,692.5562,755.3366,506.4753,1157.2580,262.3212,1674.1045,259.2823,1345.6940,189.0704,1317.7630,52.3702,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
66.0000,18.0000,1173.0869,1558.7028,282.5763,1369.4132,676.3380,1363.4402,837.8673,1351.8728,1403.2052,1292.6076,941.4327,1135.7693,1426.6608,1045.6017,509.2305,1049.9517,848.7562,992.4403,548.6930,945.3639,1327.1573,927.3247,219.3657,871.8933,1083.9093,771.0913,755.0881,584.5858,1157.3632,340.2648,1674.5090,336.7307,1345.3606,266.9393,1317.7204,130.5019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67.0000,18.0000,1172.5704,1637.9733,282.9313,1447.5889,677.0822,1441.4933,838.1370,1430.7022,1403.9412,1371.6750,941.5554,1214.1653,1426.6128,1124.1062,510.1204,1128.8299,849.2072,1071.4397,548.8447,1023.5946,1327.4624,1007.9447,219.8684,950.4489,1084.3561,849.7833,754.4291,663.0309,1157.5425,419.1572,1674.7250,415.2874,1345.0588,345.7349,1317.7128,209.2435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68.0000,18.0000,283.9693,1524.4268,677.7462,1518.7131,838.4831,1507.7519,1404.7972,1450.0060,941.7934,1291.7435,1427.0991,1202.0407,510.2959,1206.4985,849.6139,1149.5064,549.2979,1101.4845,1328.4505,1088.1894,220.2396,1028.2840,1084.8309,927.6784,753.5546,740.4609,1158.1689,496.6136,1675.8315,492.8532,1344.7880,423.8738,1318.1810,287.0146,1201.8469,80.4363,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
69.0000,18.0000,284.9184,1602.8046,678.8275,1597.2832,839.2535,1586.5813,1405.3029,1530.1549,942.2394,1370.1778,1427.1910,1281.3000,511.1112,1285.3325,850.0813,1228.4660,549.6825,1180.8803,1329.3309,1168.9640,220.9726,1106.9686,1085.2707,1006.8484,752.7218,818.9610,1158.3830,575.7595,1676.1694,571.6904,1344.5932,502.6117,1318.6652,366.0689,1202.4230,159.0126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
70.0000,16.0000,1405.8469,1609.2146,942.5993,1448.1065,1427.6338,1358.8493,511.7610,1362.8344,850.8154,1306.6595,550.4859,1258.5633,1329.9164,1248.5663,221.4144,1184.4260,1085.4748,1084.9504,752.5868,896.9018,1158.7997,653.7634,1676.5922,649.3486,1344.9042,580.6227,1319.1034,443.7008,1202.7058,236.4511,675.3572,66.4510,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
71.0000,15.0000,942.8248,1527.2155,1427.7019,1436.8716,512.1216,1441.2188,851.2461,1385.0578,550.9274,1336.6113,1330.0742,1329.0809,222.1572,1262.5599,1085.5581,1163.7151,753.0229,975.7626,1159.0113,732.6700,1676.4728,728.3230,1345.2392,659.9502,1319.2026,522.5122,1202.8517,314.9396,675.9733,144.9171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
72.0000,17.0000,943.4897,1604.8288,1427.7712,1514.1560,513.2299,1518.6594,851.4073,1462.9904,551.4950,1413.7517,1330.4351,1408.1297,222.5996,1340.1523,1086.0653,1241.5161,754.2172,1053.8444,1159.1967,811.0523,1676.9159,806.3292,1345.9977,737.8404,1319.7691,600.7874,1203.4295,392.5393,676.5049,222.4176,1064.9926,130.4911,1024.1847,62.1206,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
73.0000,18.0000,1428.0489,1593.7561,513.7229,1598.5790,850.6565,1542.6605,552.2290,1492.7022,1331.2748,1488.5071,223.2399,1419.2571,1086.7820,1321.3230,755.7002,1133.9977,1159.3013,890.8543,1677.3641,886.0064,1346.9193,817.7492,1319.9999,680.7598,1203.4818,471.4726,677.1256,301.7587,1064.6274,209.2121,1024.5791,141.2144,1601.7559,85.7424,1287.5038,41.2472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
74.0000,17.0000,1428.3095,1671.7196,850.2952,1621.1404,553.1289,1570.1537,1331.2846,1567.4487,223.8606,1496.7342,1086.7769,1399.4727,756.7863,1212.1995,1159.5027,969.1673,1677.5929,963.8236,1348.1365,896.6038,1320.3886,759.0176,1203.7536,548.8414,677.4997,379.2865,1064.8263,287.6341,1024.6307,218.9790,1602.0293,163.1358,1287.3377,118.7194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
75.0000,16.0000,553.7587,1648.1467,1330.4961,1647.2998,224.6369,1575.0917,1087.2865,1477.4035,757.7134,1290.9885,1159.6888,1048.0804,1677.4250,1042.2952,1348.8446,975.2568,1320.3929,838.1955,1204.1319,627.2965,677.9722,457.7638,1065.0894,366.7085,1024.2050,297.2968,1602.5162,241.1261,1287.0495,197.3206,589.9624,80.9433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
76.0000,15.0000,226.7474,1650.4695,1088.3502,1554.6735,758.4230,1368.8220,1159.8601,1126.1379,1677.7171,1120.3289,1349.9451,1053.3489,1320.4744,916.2924,1204.2448,705.5243,678.2419,536.1142,1065.1134,445.3713,1024.4386,375.5153,1602.5209,319.0333,1286.9141,274.8831,589.6147,157.6176,1783.1010,112.6639,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
77.0000,14.0000,1089.2831,1632.2862,758.6407,1447.3463,1160.2135,1205.4968,1677.9269,1199.5461,1350.7652,1132.1098,1321.1218,995.4262,1204.3973,785.2571,678.5462,615.6203,1065.0778,525.0351,1024.7317,453.9536,1603.2067,397.7135,1287.4825,352.9090,589.8310,235.1940,1783.6771,191.4595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
78.0000,14.0000,759.1899,1523.8819,1160.5357,1282.9004,1678.4524,1277.4065,1351.1601,1209.3032,1321.1111,1073.5027,1205.0883,863.9217,678.5021,693.3970,1065.1614,603.2274,1024.5759,531.8808,1603.3484,475.3136,1287.4503,430.4827,590.5131,311.7842,1784.0243,268.5918,953.0715,65.2357,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
79.0000,16.0000,758.9649,1602.6817,1160.6737,1361.9236,1678.2623,1356.2199,1351.5284,1287.4160,1321.4051,1152.4617,1205.1623,943.6140,678.5210,772.3438,1065.3615,682.7337,1024.9238,610.6639,1603.6936,553.9745,1287.6394,508.8864,591.0007,389.0821,1784.5701,347.1192,952.4241,143.4944,1532.6782,71.0427,1122.2621,51.3447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
80.0000,16.0000,1160.9810,1439.9506,1678.5838,1433.6489,1352.0280,1365.2610,1321.6554,1230.8145,1205.6854,1022.3455,678.6282,851.3340,1065.5553,761.5935,1025.3257,689.1274,1604.0356,632.0886,1287.3375,586.3198,591.2435,466.3356,1784.9902,424.9954,951.0858,222.3407,1534.7116,148.6480,1122.1413,129.1934,281.9442,77.8199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
81.0000,17.0000,1161.0289,1518.0007,1678.5789,1511.3280,1352.3957,1444.0092,1322.2425,1309.6698,1206.0518,1101.7837,678.5963,929.6645,1065.9019,839.7853,1025.2915,768.0191,1604.6896,710.1905,1287.1225,664.6587,591.4961,544.2774,1785.7140,503.1562,949.9585,300.8754,1536.9058,225.5905,1122.7085,207.1122,281.0453,157.7738,939.6228,98.5090,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
82.0000,17.0000,1160.3150,1595.2150,1678.0439,1588.5725,1352.3873,1521.9368,1322.7572,1387.6991,1206.4382,1180.3392,678.3489,1007.4239,1066.2537,917.5242,1025.5427,845.8887,1604.8254,787.8302,1287.0361,742.1236,591.7556,622.0219,1786.2705,580.7937,949.2797,378.4528,1539.3665,300.7856,1122.9907,284.1452,280.6847,237.2166,941.1215,176.2134,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
83.0000,16.0000,1352.4495,1599.8047,1323.2602,1465.6259,1206.7727,1258.8308,678.0427,1085.6997,1066.5294,995.6864,1025.8567,924.0173,1604.9578,865.7697,1286.6722,820.7265,591.7835,700.4149,1786.7877,659.3443,949.5334,456.9434,1542.3391,377.3391,1122.9538,361.9106,280.1725,315.9817,942.0622,254.5396,960.4558,48.2961,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
84.0000,19.0000,1323.0769,1543.2822,1207.1957,1336.7288,677.9246,1164.2063,1066.3760,1074.2704,1026.0638,1001.9401,1605.2928,943.5137,1286.3101,898.5019,591.6805,779.1575,1787.1619,737.2698,950.2549,535.1668,1545.3575,454.3982,1123.4604,439.8932,280.4394,394.0063,941.9219,333.5059,959.7111,126.1270,1025.3326,117.9420,1613.6793,87.7433,369.2094,70.1919,1451.3376,46.4668,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
85.0000,21.0000,1322.4791,1621.4522,1206.8677,1414.7267,677.7341,1241.9857,1066.4634,1152.6770,1026.4751,1080.0283,1605.5889,1022.0136,1285.4621,976.6817,591.6245,858.0064,1787.4750,815.6813,951.6439,613.8048,1548.2012,532.1782,1124.0127,518.6048,281.0734,471.5968,941.6574,412.4274,959.5779,204.1406,1025.6266,195.2582,1614.0833,165.6420,369.1641,147.8728,1452.5980,124.9044,937.1173,69.1074,363.6685,67.3245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
86.0000,20.0000,1206.2772,1491.7821,677.5343,1320.1114,1066.4081,1231.4946,1026.7951,1158.8669,1605.6339,1100.2873,1284.9279,1054.8518,591.5326,936.8388,1787.2461,893.9206,953.2383,692.7365,1550.5028,610.5061,1124.3938,597.6811,281.2712,549.7034,940.7357,491.3241,959.5671,282.4898,1025.2570,273.7391,1614.4551,243.8492,368.7872,225.7657,1453.0264,202.9751,937.2523,147.3919,362.6848,144.9343,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
87.0000,21.0000,1206.0169,1568.6543,677.6052,1397.7113,1066.1050,1310.0805,1027.0588,1237.0475,1605.6571,1178.3728,1284.2722,1132.7162,591.6889,1015.1737,1787.5330,971.7837,954.1344,771.0833,1551.7311,688.3024,1124.8049,676.1825,281.7381,627.4390,939.8594,569.2621,960.7389,360.5947,1025.9277,351.6651,1615.2571,321.6360,369.0768,303.1940,1453.7773,280.5672,937.4869,224.8965,361.9976,221.9500,1347.7730,105.4672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
88.0000,21.0000,1206.1231,1646.0688,677.7444,1476.2889,1066.5071,1387.6141,1027.0144,1315.5615,1605.7999,1255.9938,1284.0889,1210.1996,591.6025,1093.7432,1787.7674,1049.7453,954.4713,849.3184,1552.1874,766.2379,1125.3702,754.6095,282.2688,705.5011,938.6181,647.9391,961.8369,438.4990,1026.3107,429.6986,1615.6996,399.7066,369.0975,381.2909,1453.4100,358.3851,937.7992,302.6771,361.6534,299.2197,1347.9334,183.1911,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89.0000,20.0000,678.3489,1553.4032,1066.6897,1464.8911,1027.6542,1394.1075,1604.3224,1334.7219,1283.4942,1288.3104,591.5156,1172.7664,1788.1841,1128.3366,954.1209,928.1611,1553.0893,844.9612,1125.3947,833.1175,282.4276,784.2267,937.7335,726.7961,962.9149,517.3323,1026.2249,508.4956,1615.8704,478.0530,369.0880,459.6716,1453.3865,436.4551,937.8261,380.9412,361.2217,376.7652,1348.3942,261.5346,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90.0000,20.0000,678.6810,1630.9653,1067.1627,1542.3756,1027.5827,1473.0611,1604.1432,1412.4460,1283.0828,1366.6186,591.6547,1252.1352,1788.3217,1206.9791,953.5238,1007.4368,1553.9881,923.8996,1125.5941,911.9710,282.3147,862.6761,936.7828,806.3269,992.7776,592.2086,1616.2393,557.0147,369.3934,538.3286,1453.2801,514.8342,938.2088,459.8412,360.8825,455.2251,1348.5926,340.0806,757.9799,100.0903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91.0000,21.0000,1067.7551,1618.5442,1027.7283,1550.3283,1603.8725,1490.4498,1282.4033,1444.2183,592.2255,1330.6724,1788.3129,1284.5168,953.3293,1085.9239,1554.0852,1002.3910,1126.0198,990.0703,282.7780,940.4700,936.1687,884.6996,993.3875,670.4426,1616.7565,634.8297,369.3863,616.0857,1453.4909,593.5294,938.3870,537.7113,360.9700,533.6413,1348.9343,418.0719,757.9141,177.6185,900.0916,66.6190,2144.9834,67.1018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92.0000,21.0000,1027.2888,1628.3650,1603.7259,1568.8418,1281.5334,1523.5155,592.5823,1410.2362,1788.2135,1363.1919,953.3584,1164.9595,1553.9719,1082.2586,1126.3907,1069.4849,282.6932,1020.1306,936.1531,964.1280,993.8575,750.2653,1616.7751,714.1201,369.6420,695.6416,1453.4902,673.2088,938.6982,617.3627,361.7776,612.7799,1349.2552,497.3803,758.1990,257.1698,899.8399,145.7061,2145.5355,146.1453,1960.9734,101.1542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93.0000,21.0000,1603.1017,1646.6734,1280.6705,1601.3745,592.5963,1488.1844,1788.1725,1440.9370,954.3415,1243.3672,1554.1021,1161.6759,1126.5745,1147.8301,282.8681,1098.3146,936.5269,1042.4208,993.7127,829.2247,1617.2850,792.6004,369.8783,773.8425,1454.2626,751.7570,938.7621,695.6594,361.8198,691.8095,1349.5651,575.8050,758.4324,334.9659,900.2913,223.8380,2145.9595,224.2127,1961.3132,178.8830,511.8865,42.1833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94.0000,20.0000,592.9449,1566.7031,1787.9192,1519.1529,955.2981,1321.9435,1553.9195,1241.7178,1126.9506,1226.3399,283.4702,1176.5355,937.3602,1120.3687,964.8497,912.6519,1028.0008,902.6689,1617.5798,871.2591,370.0389,852.3178,1455.0444,830.4549,939.3085,774.7371,362.6460,770.5457,1349.8664,654.5712,758.4915,413.3552,900.4155,301.7180,2146.6460,302.2444,1961.9746,257.1759,511.7026,120.1682,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95.0000,20.0000,593.5548,1644.8879,1787.7180,1596.3680,955.9269,1400.4093,1553.2209,1321.5062,1127.3081,1304.9702,284.2672,1254.7479,938.5702,1198.3601,964.2804,991.5893,1028.5198,981.1219,1618.0568,949.5687,370.6158,930.7249,1455.1392,908.6898,939.4671,853.2390,363.8032,849.2477,1349.9736,733.1163,758.6837,491.9922,900.9360,379.9519,2147.3934,380.2272,1962.5899,335.1690,511.6861,197.6096,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96.0000,18.0000,956.2110,1479.4250,1552.1873,1402.2810,1127.6692,1384.0580,284.8277,1333.4646,940.1131,1276.8162,964.1938,1070.8663,1029.0133,1060.4241,1618.4996,1028.5921,370.9830,1009.5357,1455.5036,987.7103,940.2786,932.5270,364.7888,928.6538,1350.3409,812.0758,758.8399,571.2396,901.3138,458.7468,2147.9179,459.3743,1962.9406,413.7635,512.0284,276.1635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
