FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y,MidPoint_11_x,MidPoint_11_y,MidPoint_12_x,MidPoint_12_y,MidPoint_13_x,MidPoint_13_y,MidPoint_14_x,MidPoint_14_y,MidPoint_15_x,MidPoint_15_y,MidPoint_16_x,MidPoint_16_y,MidPoint_17_x,MidPoint_17_y,MidPoint_18_x,MidPoint_18_y,MidPoint_19_x,MidPoint_19_y
2946.0000,10.0000,698.1866,1590.8058,1436.4965,1441.3534,744.1242,1334.5221,453.5625,1078.4022,395.9129,1045.4371,1782.6734,680.9798,631.8916,381.6127,1914.7183,314.9227,680.8908,185.6328,1214.9346,183.8207,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2947.0000,9.0000,1436.7396,1518.3909,746.6646,1410.4657,453.7198,1157.0292,396.4924,1123.8384,1783.1683,758.9153,631.6458,459.3960,1914.8929,393.4596,1215.4477,261.9905,681.1266,263.5105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2948.0000,9.0000,1435.6898,1596.6108,749.4927,1487.4414,454.7198,1236.4128,396.9868,1203.1600,1783.6488,838.0130,631.5405,538.1122,1915.0450,471.8339,1216.1107,341.3033,681.3079,342.7643,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2949.0000,9.0000,752.4752,1563.2079,455.5102,1314.5461,397.4291,1280.8033,1784.5030,916.0504,632.0204,615.6803,1915.6102,550.1179,1216.7129,419.5119,681.9791,420.6196,1332.7842,117.6286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2950.0000,9.0000,755.4360,1640.1689,456.5989,1393.8999,397.5481,1359.7681,1784.8096,995.0304,632.1026,694.8060,1916.0601,629.4823,1216.8859,498.9756,682.2939,500.3919,1331.4860,195.5861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2951.0000,9.0000,457.2786,1472.3318,397.4688,1437.3792,1784.8824,1073.1213,631.8290,772.9840,1916.5738,707.3123,1216.6541,577.5355,682.1536,578.4875,1329.9488,272.6708,733.8322,107.8597,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2952.0000,9.0000,458.8230,1551.4252,397.9999,1515.7704,1785.3150,1152.5315,632.0527,852.7818,1917.5001,787.1041,1216.7297,657.5067,682.2439,658.4308,1328.8328,351.1846,734.8548,188.3013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2953.0000,9.0000,460.7558,1627.1640,400.2684,1590.9286,1786.1455,1231.3081,632.7245,931.9149,1918.4671,865.9819,1216.8014,737.0157,682.5184,738.0417,1327.6305,429.7051,736.1209,267.7318,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2954.0000,7.0000,1786.4912,1311.3404,633.4871,1012.7343,1918.9742,946.5311,682.5841,818.7177,1217.2522,817.5345,1326.9714,509.3669,737.1308,349.0713,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2955.0000,7.0000,1786.2887,1389.5217,633.7203,1091.9572,1919.1809,1024.9528,1217.7600,897.0782,682.6075,897.8753,1326.4019,587.6501,738.3952,428.6014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2956.0000,7.0000,1785.9608,1468.5888,634.5083,1172.1440,1919.1971,1104.9419,1218.4960,977.2156,683.0038,977.7070,1325.8927,667.4691,739.4711,508.9996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2957.0000,7.0000,1786.2151,1546.8612,634.4675,1250.9346,1918.6553,1182.8156,1219.1547,1055.9218,683.6870,1055.9544,1325.9345,745.7897,740.9318,588.2100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2958.0000,7.0000,1785.5075,1623.7949,635.4828,1330.9675,1918.4564,1262.0188,1219.5197,1135.7963,684.1994,1135.6321,1325.5994,825.4224,742.0259,668.6790,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2959.0000,7.0000,636.2581,1409.8671,1917.8837,1340.6358,1219.5807,1214.1526,684.7883,1214.2122,1325.5486,904.2250,742.9585,748.1382,1566.8607,172.1007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2960.0000,7.0000,636.3223,1488.5457,1917.4524,1419.3403,1219.4603,1293.0125,685.4028,1292.8336,1326.0004,982.6981,744.1306,827.9949,1565.2937,249.8739,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2961.0000,8.0000,638.4627,1565.3841,1917.2791,1497.2132,1219.5725,1370.7470,685.7470,1370.4488,1326.3429,1061.1698,745.2164,907.3330,1563.7214,327.0855,1179.8562,44.5234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2962.0000,8.0000,638.0675,1643.0084,1916.0281,1575.1469,1218.7678,1450.9288,686.6804,1450.2554,1326.9660,1140.9498,746.6556,987.6388,1562.5560,406.1212,1180.8345,123.9072,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2963.0000,7.0000,1218.6400,1529.0988,687.6166,1528.5577,1327.4853,1220.2888,747.6848,1067.4573,1561.7003,485.0161,1181.1364,202.2851,1242.2882,68.2651,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2964.0000,8.0000,1218.2533,1607.8930,688.4297,1607.6406,1327.6516,1299.9943,748.6622,1147.4064,1560.9456,564.2971,1181.0640,280.2021,1243.3537,146.5571,522.0718,78.3857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2965.0000,6.0000,1328.1674,1379.1426,749.7798,1227.2922,1560.4712,643.4291,1181.4604,358.6053,1244.2219,224.4853,521.5923,157.0510,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2966.0000,7.0000,1329.2904,1457.8994,750.8205,1307.2551,1560.4037,722.8914,1182.5630,437.5545,1245.7590,303.8376,521.7953,236.0564,956.2736,114.5401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2967.0000,7.0000,1330.3578,1536.8910,751.8816,1387.1690,1560.2382,802.9299,1182.9625,516.3221,1246.7814,382.8653,521.3057,314.9107,953.4952,192.6412,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2968.0000,8.0000,1330.8900,1614.1343,752.7577,1466.4060,1560.3935,882.3111,1183.1084,594.7533,1247.6189,461.3164,521.3141,393.3867,949.9254,270.8293,1269.6790,134.2130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2969.0000,8.0000,753.4607,1545.7889,1560.7493,962.6748,1183.5143,674.2035,1248.9945,540.8337,521.1433,472.3309,947.1594,349.3597,1270.3297,213.6809,1593.4896,116.0976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2970.0000,8.0000,753.7072,1624.9995,1561.2056,1042.2889,1184.3358,753.4411,1249.7617,619.9988,521.2952,551.2694,944.3083,428.0777,1271.0750,293.5266,1595.9275,193.9746,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2971.0000,7.0000,1561.7721,1121.8860,1184.1825,832.8345,1250.9523,699.2076,521.5906,630.3978,941.6498,506.2311,1272.0525,373.0684,1598.0743,271.7698,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2972.0000,7.0000,1562.4153,1200.0480,1184.5622,911.1391,1251.4286,777.1982,521.5845,708.8913,939.0593,584.2181,1273.4382,451.9330,1600.2174,348.4864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2973.0000,8.0000,1562.8302,1278.9151,1185.3009,990.5033,1252.3140,855.8045,522.3606,788.1435,936.2920,662.9356,1274.6834,531.6802,1601.8943,426.2201,260.1309,99.1646,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2974.0000,8.0000,1563.2176,1356.9099,1185.0866,1069.1062,1253.2237,933.1218,522.6223,866.4373,933.8462,739.8396,1276.4483,610.4779,1603.4891,503.0211,259.1680,175.9816,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2975.0000,8.0000,1562.8930,1434.5711,1185.2198,1148.9176,1254.2775,1010.8259,522.7034,945.6681,931.3547,818.2657,1278.2040,690.0989,1605.6719,581.1380,258.8135,253.9521,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2976.0000,9.0000,1562.8077,1511.1095,1185.2741,1227.5557,1255.5097,1088.5976,522.8674,1024.0210,928.9133,895.2048,1279.5499,768.6345,1607.3650,658.0923,258.2197,331.2708,1239.0251,78.1966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2977.0000,10.0000,1562.0673,1590.6038,1185.6570,1307.4697,1256.5482,1167.7304,523.3753,1103.4582,926.5691,974.4642,1280.6900,848.9000,1609.7431,736.7599,257.8561,410.0850,1237.8936,153.1623,1044.5681,112.5680,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2978.0000,9.0000,1185.5177,1386.1182,1257.4340,1245.4648,524.1266,1181.5774,924.3785,1052.0269,1281.5284,927.5584,1611.6930,814.0753,257.3283,487.7695,1236.8978,226.8571,1047.0352,190.9298,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2979.0000,10.0000,1186.1325,1465.4892,1258.1644,1324.8312,524.3820,1260.7679,922.6419,1130.9812,1281.6711,1007.6397,1613.3398,892.4834,256.6786,566.4974,1235.4914,301.5548,1049.3070,269.9702,1602.5268,63.8031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2980.0000,10.0000,1186.5917,1543.0558,1259.0036,1402.7308,525.1235,1338.3879,921.2557,1208.4793,1282.0033,1085.9098,1615.5183,969.9952,255.8544,644.3136,1234.7909,375.6480,1051.3949,348.3747,1602.9076,141.1856,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2981.0000,10.0000,1186.3470,1621.8528,1259.3815,1481.2787,526.0792,1417.4214,919.8746,1287.6609,1281.8160,1165.9797,1617.2641,1048.9670,255.3911,723.0109,1233.8946,450.9578,1053.6674,428.1096,1603.3892,220.4842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2982.0000,9.0000,1260.2989,1558.9149,527.6791,1493.6985,918.7746,1365.1856,1281.4192,1243.2781,1618.8740,1126.0140,254.6027,800.2414,1233.0440,524.9153,1056.3740,505.5800,1603.5435,298.2642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2983.0000,9.0000,1262.3785,1638.3127,527.2906,1570.8888,917.9247,1443.2322,1280.6848,1321.2958,1620.0354,1203.7609,254.8748,878.2864,1232.3414,600.1736,1059.4782,584.8684,1603.3300,377.1188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2984.0000,10.0000,527.6373,1647.7508,916.6286,1521.1169,1279.8001,1398.7989,1620.9389,1280.4514,254.8779,955.8065,1231.4763,674.5298,1062.9128,663.0572,1602.5357,455.3421,487.4448,121.3539,570.6503,71.9212,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2985.0000,9.0000,914.8688,1599.4521,1278.6524,1476.7164,1622.4966,1359.0037,255.3081,1034.4086,1230.5120,749.9808,1065.7544,741.6275,1601.8502,534.5538,486.4960,200.8072,572.2363,148.7995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2986.0000,9.0000,1277.7206,1552.9434,1623.1423,1434.7550,255.8425,1112.2957,1229.3022,824.2847,1068.5383,820.0216,1601.0128,613.3316,485.2999,278.5677,574.0520,225.2454,1469.2306,100.1117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2987.0000,9.0000,1276.0416,1628.4947,1624.3200,1511.2943,256.5988,1190.7574,1228.7479,899.3516,1071.1542,898.7836,1599.8233,692.7359,484.3334,357.9282,575.1667,301.7937,1468.2963,179.8351,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2988.0000,8.0000,1625.9917,1587.8324,257.8075,1268.5166,1227.9277,974.0782,1073.7423,977.2230,1598.1169,771.4914,482.8580,436.3606,576.5161,378.8154,1467.9355,259.6290,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2989.0000,7.0000,258.3838,1348.1695,1226.9765,1049.9661,1076.1228,1057.2368,1596.7630,851.9268,481.7597,516.6245,577.6791,457.0251,1467.6866,340.5131,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2990.0000,7.0000,259.0110,1426.3981,1226.0730,1124.6989,1078.0616,1135.7614,1595.8009,930.9316,480.6766,595.7186,578.9949,534.3982,1467.1661,419.8481,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2991.0000,7.0000,259.7237,1504.7611,1225.4019,1200.0880,1080.2663,1215.0729,1595.2614,1010.4459,479.7299,675.1100,579.8024,612.7422,1466.8970,500.4671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2992.0000,9.0000,261.1505,1579.5579,1224.6059,1275.1963,1082.4513,1294.7928,1594.7549,1090.2220,479.5687,755.0449,580.5731,691.6144,1466.7259,581.0251,588.8235,143.0576,1483.6419,102.4048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2993.0000,8.0000,1223.1712,1349.5200,1084.8189,1373.0743,1594.2795,1169.2974,480.0584,833.8696,581.2295,769.9080,1466.7208,661.0562,589.0238,221.5254,1485.3855,180.9451,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2994.0000,9.0000,1222.2866,1424.3450,1087.5238,1452.3739,1593.5371,1248.5404,480.6062,913.0342,581.8635,849.5105,1466.8052,741.5826,589.1977,300.3832,1487.2288,259.6824,1421.9580,41.4753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2995.0000,9.0000,1090.3300,1531.4723,1220.8552,1498.4379,1592.9978,1327.2072,481.0511,991.4619,582.1991,927.8775,1466.5672,821.0716,589.5625,379.1257,1489.3956,338.0767,1422.2299,120.3732,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2996.0000,9.0000,1092.8022,1610.3883,1219.2471,1572.6051,1592.4865,1406.7898,482.4247,1070.6449,582.5513,1007.8497,1466.5943,901.8500,589.5053,458.6430,1491.5744,418.1445,1422.4538,200.0725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2997.0000,8.0000,1217.2191,1646.1983,1592.3016,1486.3118,483.8387,1149.3761,583.1024,1087.6812,1466.8817,982.1860,589.9921,538.0226,1493.4714,497.4925,1423.5725,279.3257,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2998.0000,7.0000,1592.2602,1566.5930,485.3910,1228.0564,583.3010,1168.0183,1466.8967,1063.1882,590.2027,617.8422,1495.2647,577.5227,1423.4386,359.3863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2999.0000,7.0000,486.9817,1306.2304,583.3698,1247.2797,1466.8097,1142.7544,590.5852,697.5742,1497.5539,657.1636,1424.2493,439.1570,816.2923,98.5883,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3000.0000,9.0000,488.6069,1386.3117,583.5786,1328.7382,1466.5220,1223.9457,609.9654,839.5883,572.8694,720.5917,1499.5749,737.8325,1424.5323,520.1202,815.6854,177.8962,253.3876,110.6020,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3001.0000,9.0000,490.3592,1465.0340,583.6598,1408.9984,1466.4657,1303.6095,591.1288,857.8754,1501.5824,818.0896,1424.8950,599.8380,816.5899,256.4847,255.9459,189.6611,1318.8362,97.6742,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3002.0000,11.0000,491.7895,1543.7284,583.2824,1489.4922,1481.7092,1422.5496,1451.0832,1346.5160,611.4975,999.3275,573.1513,881.0132,1503.1229,898.0618,1425.1122,680.5343,816.9392,335.8319,258.4269,268.7311,1315.2027,175.5699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3003.0000,11.0000,494.3420,1620.6186,583.0540,1568.9168,1481.0693,1503.2319,1451.1183,1425.9150,591.5082,1016.8173,1504.4335,977.5742,1425.0076,760.0568,816.3033,414.6034,260.9521,347.0761,1312.2428,251.7469,1806.6586,98.3839,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3004.0000,10.0000,1481.0579,1584.3655,1451.0666,1505.7270,592.1549,1097.9213,1505.0941,1057.7740,1425.2176,841.5060,817.0258,495.0118,263.1565,426.8664,1308.6348,330.3718,1806.5387,178.6468,808.0394,90.7937,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3005.0000,12.0000,1480.3981,1662.8591,1451.1341,1584.6248,1532.2153,1170.9942,592.5114,1177.1416,1478.8537,1103.5959,1425.8126,921.7247,817.0402,574.1673,265.7500,505.9657,1304.8547,407.7340,1806.5914,257.3177,808.2729,170.1972,1931.6930,69.1341,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3006.0000,12.0000,1533.4319,1251.8171,592.9826,1257.7593,1477.7713,1184.2442,1425.8042,1002.8967,817.0362,654.1410,268.2123,586.0303,1301.7107,486.2397,1806.6348,337.3811,807.8482,250.5741,1932.5697,149.3528,687.9890,100.7257,1625.5699,66.0353,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3007.0000,12.0000,1534.5011,1330.4418,593.7954,1336.8820,1476.6639,1263.1841,1426.0053,1083.2841,817.9703,733.3079,270.0941,665.6277,1298.9819,563.4674,1806.3857,416.7807,807.5576,330.0361,1933.0094,227.7911,688.1789,178.7999,1623.1592,143.7430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3008.0000,13.0000,1535.0167,1410.3926,594.3621,1417.3340,1475.7056,1343.5444,1426.0392,1165.0298,818.0403,813.6570,272.0613,745.2661,1295.5995,642.5530,1806.0614,496.7153,807.1912,411.7631,1933.7903,307.8646,688.1287,258.5394,1620.6832,223.5822,1337.9396,83.5352,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3009.0000,14.0000,1535.6857,1488.3940,594.9220,1495.7550,1474.8397,1421.8770,1425.0839,1244.6149,818.5431,892.0032,274.0480,823.5991,1292.3706,719.7302,1805.8859,575.8274,806.5000,491.3330,1934.2364,386.3387,687.6162,337.3640,1618.5675,301.6257,1338.7757,161.9066,1254.4619,47.1618,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3010.0000,14.0000,1536.1232,1568.9800,595.2026,1573.2235,1474.2748,1501.7481,1425.3120,1325.9564,818.7525,971.7314,276.6269,904.6420,1288.8897,798.7009,1805.9235,656.2959,806.4522,573.3045,1934.7660,467.0197,687.5535,417.6287,1616.7688,381.4144,1339.4849,241.5930,1255.0259,127.6672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3011.0000,13.0000,1473.6626,1581.7303,1425.2163,1406.3869,819.0509,1050.4439,279.5070,984.4306,1285.2830,876.5226,1806.1869,736.3248,805.9834,654.3841,1935.6443,547.2636,687.4813,497.4897,1614.7401,461.1577,1340.4951,321.0728,1255.0815,207.2810,912.4620,60.8256,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3012.0000,13.0000,1425.2047,1488.1695,819.7422,1129.5907,282.2196,1064.9503,1282.1936,955.3098,1806.3442,817.1224,805.7391,736.5882,1935.9034,627.3068,687.5987,578.0470,1612.8589,541.0975,1341.1822,401.5500,1255.3527,288.0697,912.2279,140.2559,1935.9690,74.2148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3013.0000,14.0000,1424.8726,1568.6816,819.9261,1207.1695,284.6435,1144.2663,1279.0055,1033.7396,1807.1261,897.1052,805.5264,817.8127,1936.3912,707.0610,687.9966,657.9608,1611.0202,620.2850,1341.7568,480.7617,1255.9543,367.5651,912.5038,218.9704,1935.5200,153.6233,961.3565,95.7622,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3014.0000,15.0000,1425.3516,1649.4466,820.7446,1285.1098,287.0469,1223.6702,1276.3337,1111.7275,1808.0708,977.2732,804.7511,898.9757,1936.5478,786.9560,688.2584,738.4954,1608.8692,700.8122,1342.5494,560.7690,1256.6552,447.8026,912.9588,299.2316,1935.1388,233.7323,961.7550,175.8323,2034.6635,78.7049,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3015.0000,14.0000,821.1905,1361.7124,289.1732,1302.5593,1273.6299,1189.3842,1808.5564,1056.6035,804.3434,979.7644,1936.8523,866.1806,688.7694,818.2372,1606.8361,779.1633,1342.7976,639.6191,1257.1579,526.8077,913.0765,379.4581,1935.2257,312.8493,962.0879,254.4452,2035.2085,157.2218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3016.0000,14.0000,821.5968,1438.8242,291.5756,1381.3058,1270.9285,1267.0914,1808.9055,1135.5078,803.8970,1060.9846,1937.1072,945.1306,689.7233,898.3584,1605.2650,857.9177,1343.3282,718.9020,1257.1476,606.3342,913.8966,460.3368,1934.5791,391.5667,962.2807,334.0612,2035.3015,236.0595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
