FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y,MidPoint_11_x,MidPoint_11_y,MidPoint_12_x,MidPoint_12_y,MidPoint_13_x,MidPoint_13_y,MidPoint_14_x,MidPoint_14_y,MidPoint_15_x,MidPoint_15_y,MidPoint_16_x,MidPoint_16_y,MidPoint_17_x,MidPoint_17_y,MidPoint_18_x,MidPoint_18_y,MidPoint_19_x,MidPoint_19_y,MidPoint_20_x,MidPoint_20_y
73.0000,6.0000,1395.6552,1236.1242,1007.7092,955.2531,1057.1712,459.0294,971.8223,154.6378,1945.3359,137.5704,742.2790,114.2790,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
74.0000,6.0000,1395.6517,1316.4864,1004.9104,1030.6418,1055.9785,536.0413,973.3377,232.3596,1942.6507,216.0719,740.4505,192.2890,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
75.0000,7.0000,1395.1317,1398.0157,1001.9170,1107.2856,1054.8628,614.6597,974.9340,311.7326,1940.5661,296.3251,738.7082,272.3821,2018.9682,90.7429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
76.0000,9.0000,1395.1418,1478.9118,999.1931,1183.2920,1053.4970,693.0088,976.8354,390.9718,1938.2893,376.4468,736.4056,352.2479,2014.4485,171.3745,1184.6104,92.8984,1891.4107,76.0928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
77.0000,9.0000,1395.0426,1560.4907,995.8028,1260.6837,1052.1691,772.2463,978.0906,470.8070,1935.9257,457.5053,734.3810,433.4852,2009.1258,252.9353,1189.1791,171.9589,1887.6555,157.0216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
78.0000,9.0000,1394.1262,1641.0452,992.8981,1338.5368,1050.6487,850.9240,979.3951,550.9554,1933.3421,539.1901,732.7335,514.1075,2003.8810,334.2276,1193.9057,250.8643,1883.8812,238.3526,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
79.0000,8.0000,990.4458,1416.0454,1049.4756,929.5858,980.6986,631.1965,1930.6076,619.7087,731.2337,594.9425,1999.3059,415.7943,1198.7227,330.9157,1879.8864,319.3594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
80.0000,9.0000,988.4796,1492.5207,1048.3143,1008.3436,981.8712,711.1814,1928.1059,700.8204,729.8910,675.7448,1993.9497,497.5585,1203.1630,410.2413,1875.7991,400.7790,1779.6304,143.8063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
81.0000,10.0000,986.2282,1570.0723,1046.6075,1087.6878,983.2928,791.9342,1925.1216,782.5785,729.2915,756.9143,1988.9773,579.7567,1207.6143,490.6531,1871.9065,483.0023,1777.6815,224.5240,651.0223,96.4053,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
82.0000,9.0000,1045.0779,1166.5265,984.7784,872.3966,1922.3625,864.0980,728.7644,837.7690,1983.2321,662.5995,1211.8097,570.7113,1868.0348,564.6301,1776.0071,305.4200,649.3730,172.9398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
83.0000,9.0000,1044.0483,1244.4954,986.3375,951.9439,1919.5205,944.5135,728.1999,917.4656,1978.2529,744.0496,1216.1789,649.7700,1863.9682,645.1236,1774.3654,384.8192,647.8046,248.6215,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
84.0000,10.0000,1043.1392,1323.1003,987.6737,1031.4337,1916.3714,1025.4003,727.7493,998.0148,1973.6760,825.7132,1860.2750,726.9440,1220.2009,728.7955,1772.3627,464.0258,646.0843,325.1954,819.0029,97.8117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
85.0000,10.0000,1043.0123,1401.5739,988.8643,1110.2839,1913.0358,1105.1982,727.2551,1077.4079,1968.2493,906.7874,1855.7846,806.8784,1224.1747,807.6815,1770.0967,543.2606,644.6012,401.3776,819.9382,177.5113,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
86.0000,10.0000,1042.8678,1480.8135,990.3639,1190.1530,1909.3142,1186.1474,726.4756,1157.4219,1963.2290,988.2904,1851.4420,887.8346,1228.2512,887.6604,1768.4485,623.3498,643.4878,478.8371,820.5104,258.6227,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
87.0000,10.0000,1043.6647,1558.2406,991.6619,1267.6389,1904.8414,1265.1954,726.0149,1236.0326,1958.0767,1068.0786,1846.8502,967.7085,1232.3080,965.6172,1766.8707,701.3496,642.5496,555.0025,822.0576,337.5633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
88.0000,10.0000,1043.6970,1637.3636,1900.5879,1345.7704,993.2328,1346.4627,725.9300,1315.5689,1953.1814,1149.0817,1842.5789,1049.2124,1236.6859,1045.0384,1765.4557,781.9495,641.3794,632.5694,822.9414,418.6958,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89.0000,10.0000,1896.6384,1425.0422,995.0519,1424.9025,725.0824,1394.7239,1948.5810,1229.3598,1837.8260,1129.0563,1241.2759,1123.7611,1764.1855,861.0037,640.0664,708.8190,824.0323,499.2374,1256.7668,116.0197,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90.0000,10.0000,1892.6839,1506.5111,996.5816,1504.2200,724.9848,1474.3294,1943.7215,1310.2761,1833.4687,1210.3097,1245.6592,1203.5330,1762.8392,941.4758,638.7441,786.5839,825.0508,581.1270,1259.9422,195.8021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91.0000,10.0000,1888.4699,1586.5260,998.5582,1582.8311,724.9672,1553.2020,1938.9190,1390.3956,1829.2574,1289.9435,1250.1324,1281.8690,1761.8504,1021.5096,637.6691,862.4897,825.9891,661.6903,1263.0382,274.3461,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92.0000,8.0000,725.0092,1632.6557,1934.8174,1471.6236,1825.5514,1371.9542,1254.8016,1362.1387,1760.2634,1102.2855,635.7400,940.6526,826.7636,744.2037,1265.9667,355.2163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93.0000,7.0000,1930.6153,1552.1758,1821.4762,1451.4146,1259.4180,1440.3702,1758.0097,1181.4504,634.7905,1016.4045,828.0491,824.1464,1268.6122,433.8224,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94.0000,7.0000,1924.8952,1631.5454,1817.9902,1532.6835,1263.4888,1519.5235,1756.1174,1261.9451,633.8145,1093.5145,829.4020,905.7929,1271.6142,513.1652,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95.0000,6.0000,1813.0712,1610.3761,1267.7049,1596.5356,1754.3705,1340.9698,632.7268,1169.0989,830.7972,985.8706,1274.8410,592.0380,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96.0000,4.0000,1751.8896,1419.7622,631.6321,1245.1904,831.9025,1067.2013,1277.9164,671.3176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
97.0000,4.0000,1749.6735,1497.6516,630.5899,1319.9369,833.1123,1147.0480,1280.7152,749.8686,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
98.0000,4.0000,1748.0497,1577.5987,629.1958,1396.2981,834.3984,1227.9899,1283.7676,829.0645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
99.0000,4.0000,628.4409,1470.4930,835.5409,1307.2611,1287.2048,906.9680,722.7501,76.0668,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100.0000,4.0000,626.4175,1546.6803,836.8416,1387.8870,1290.1769,986.1183,722.3516,155.2136,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
101.0000,4.0000,625.5911,1620.8949,838.2078,1467.7666,1293.0031,1064.8946,722.2059,233.5469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
102.0000,3.0000,839.6299,1547.3454,1296.2134,1143.6248,721.8737,312.0768,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
103.0000,4.0000,840.6124,1626.7861,1298.9198,1221.4860,722.1286,390.4285,391.4600,110.9714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
104.0000,5.0000,1301.9170,1301.0809,721.6379,469.8946,390.4031,189.5219,213.5572,134.2483,1962.9810,106.0988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
105.0000,6.0000,1304.5472,1379.6867,721.4650,549.3189,389.3627,268.1348,207.0583,217.2787,1960.9402,183.0885,1833.8345,96.2071,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
106.0000,6.0000,1307.7231,1458.7113,721.3779,628.7578,388.2373,347.7042,201.2504,301.1503,1958.5769,260.0093,1837.6875,176.3676,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
107.0000,6.0000,1310.7735,1537.0463,721.1363,709.0996,387.8903,427.3789,195.9677,384.7668,1956.3230,337.5709,1841.1635,256.0317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
108.0000,6.0000,1313.9765,1617.1206,721.2075,788.9003,387.9021,506.5065,191.0940,468.3085,1954.5135,414.4065,1844.6204,336.0697,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
109.0000,5.0000,722.1463,869.0382,388.5264,586.2043,185.5552,552.3752,1952.5662,492.1458,1848.0881,416.7750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
110.0000,5.0000,722.8949,948.8097,389.1584,665.6364,180.3224,635.4602,1950.4267,569.3357,1851.7291,496.6905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
111.0000,5.0000,723.5165,1029.1582,389.7875,746.0574,175.5600,718.7334,1948.5947,646.8115,1854.9911,576.7712,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
112.0000,5.0000,724.1878,1108.3635,391.0123,825.2589,170.8568,800.7960,1946.4991,723.4953,1858.5584,656.6254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.0000,5.0000,724.7620,1187.6509,392.6077,904.9490,166.0474,884.1163,1944.3396,801.1808,1862.7531,736.6767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
114.0000,5.0000,725.6271,1266.1385,394.5605,983.7450,161.4581,966.2458,1942.7112,877.1177,1866.0081,815.7716,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
115.0000,5.0000,726.4551,1346.1337,396.0521,1065.0224,156.9665,1049.7971,1939.6478,955.4982,1869.0448,896.8286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
116.0000,5.0000,727.3745,1424.5738,398.2219,1143.4935,152.7773,1131.1041,1937.6006,1031.8268,1872.2861,975.6800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
117.0000,6.0000,728.7009,1502.6148,400.2879,1223.4102,148.3507,1213.5762,1935.4377,1109.0143,1874.6962,1055.4894,1747.0569,84.1956,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
118.0000,6.0000,729.6717,1581.2209,402.8431,1302.4983,144.6611,1294.9075,1933.5534,1185.3805,1877.2117,1134.2744,1746.9049,162.2555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
119.0000,5.0000,140.8989,1377.8161,405.4087,1382.2976,1930.8107,1262.7504,1879.2152,1215.0245,1746.9500,240.6581,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
120.0000,4.0000,137.5229,1458.7671,408.0379,1460.7974,1903.1501,1314.9261,1747.1345,318.2504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
121.0000,4.0000,136.8409,1541.2409,410.8908,1541.0929,1901.5833,1392.1421,1747.2553,397.5837,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
122.0000,4.0000,137.6487,1619.4764,415.0161,1618.8632,1900.2641,1469.1363,1747.5184,476.0422,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
123.0000,2.0000,1898.4460,1546.4326,1747.6792,556.7000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
124.0000,2.0000,1879.7217,1607.6584,1747.8495,635.6852,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
125.0000,1.0000,1748.1568,715.8711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
126.0000,1.0000,1749.0444,794.6356,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
127.0000,1.0000,1749.3593,874.9758,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
128.0000,2.0000,1749.8983,954.3364,1796.1816,76.2134,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
129.0000,2.0000,1750.8663,1034.0567,1797.2543,154.9672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
130.0000,2.0000,1751.5575,1113.1159,1797.4765,233.3309,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
131.0000,2.0000,1751.9014,1191.7623,1798.1841,312.2931,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
132.0000,2.0000,1751.2019,1270.4691,1799.1685,390.8901,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
133.0000,2.0000,1750.3795,1348.2008,1799.4634,469.6447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
134.0000,2.0000,1749.6377,1425.7985,1799.7884,548.6172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
135.0000,3.0000,1748.4611,1503.6481,1800.0906,627.2132,1600.0224,88.3283,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
136.0000,4.0000,1747.1993,1582.2792,1800.5545,706.7815,1601.3358,168.5043,1351.7090,73.0391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137.0000,5.0000,1800.8536,785.8887,1602.6514,248.4935,1351.5304,149.8633,503.4640,113.0402,1932.2610,139.0969,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138.0000,5.0000,1801.1706,865.7743,1603.2051,329.3703,1351.0941,227.1322,503.6578,190.8344,1932.7691,218.2138,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139.0000,5.0000,1801.7723,944.6822,1604.4398,409.2487,1351.1152,304.2085,504.4906,268.0602,1933.4231,296.6433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
140.0000,5.0000,1801.8891,1024.4085,1605.0513,489.8932,1350.7408,382.7411,505.7647,346.4471,1933.9828,376.5556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
141.0000,5.0000,1802.0610,1103.1256,1605.9392,568.9882,1350.6449,460.4760,506.8711,423.5433,1934.8067,454.9437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
142.0000,5.0000,1801.9261,1182.3819,1606.5399,648.9262,1350.9111,539.6808,508.1140,501.5658,1935.2590,534.9003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
143.0000,5.0000,1801.4081,1260.1832,1606.9354,727.3912,1351.4515,617.9623,509.0451,578.4483,1936.0116,612.6129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
144.0000,5.0000,1801.3906,1339.2737,1607.1431,807.4003,1351.7258,698.1240,510.0891,656.5949,1936.6749,692.5768,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
