FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y,MidPoint_11_x,MidPoint_11_y,MidPoint_12_x,MidPoint_12_y,MidPoint_13_x,MidPoint_13_y,MidPoint_14_x,MidPoint_14_y,MidPoint_15_x,MidPoint_15_y,MidPoint_16_x,MidPoint_16_y,MidPoint_17_x,MidPoint_17_y,MidPoint_18_x,MidPoint_18_y,MidPoint_19_x,MidPoint_19_y,MidPoint_20_x,MidPoint_20_y,MidPoint_21_x,MidPoint_21_y,MidPoint_22_x,MidPoint_22_y,MidPoint_23_x,MidPoint_23_y,MidPoint_24_x,MidPoint_24_y,MidPoint_25_x,MidPoint_25_y
2614.0000,9.0000,359.8531,1517.4354,226.1866,1452.8473,308.5740,1316.3008,150.5623,1022.0995,1894.9389,533.6098,934.8164,399.0404,260.2727,368.4654,429.7583,278.5556,954.4772,100.3367,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2615.0000,9.0000,364.9298,1588.1114,227.3401,1525.3469,307.4864,1395.4742,152.1502,1100.2761,1890.3612,613.3125,934.6340,475.1082,259.8203,444.4454,425.8283,357.0301,954.3578,178.7212,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2616.0000,8.0000,224.1225,1600.3859,306.8976,1472.5550,153.5855,1178.8815,1886.4385,694.5740,934.9602,552.6134,259.4512,521.1953,422.0897,436.5530,954.6376,258.0200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2617.0000,8.0000,297.2260,1586.5118,315.6488,1520.6677,155.2494,1256.9524,1882.0898,774.7099,934.7442,629.3851,259.5011,597.6505,418.8566,515.2745,954.6107,337.0767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2618.0000,9.0000,316.5864,1599.3090,157.0715,1335.2487,1876.6468,856.0598,935.2387,706.4139,259.4851,674.1338,415.4956,594.2442,954.7119,415.9967,1072.7395,104.8524,1207.3400,71.4714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2619.0000,9.0000,157.6344,1411.8863,1871.5832,936.5177,935.5632,783.2272,259.1165,750.2638,412.4405,672.9805,955.0892,494.6249,1072.1931,181.0650,1208.8803,148.1519,738.8415,54.6790,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2620.0000,10.0000,157.9734,1489.1534,1866.2974,1016.8675,935.6220,860.0603,259.1974,826.8773,409.3363,752.6742,955.1563,573.8837,1071.3272,258.1938,1210.3712,224.8568,738.3884,133.6895,1193.8028,115.9409,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2621.0000,10.0000,158.6207,1565.1920,1861.0740,1097.0943,935.7497,936.1554,258.9657,902.9777,406.3342,831.0310,955.6177,652.2472,1071.1102,333.9851,1211.8238,300.6666,1195.0194,195.7252,738.0193,212.3302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2622.0000,9.0000,1855.3860,1176.6059,935.4026,1012.8075,259.2474,979.9672,404.0806,909.6421,955.9361,731.1663,1070.2257,410.4647,1213.8533,377.5222,1195.9324,276.0052,737.5648,291.6686,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2623.0000,9.0000,1849.5775,1256.3540,935.3772,1089.3166,259.3052,1056.6501,401.8684,987.9332,956.3469,809.6850,1069.4618,486.1988,1215.0497,453.3277,1197.2280,356.1268,736.9360,370.6938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2624.0000,9.0000,1843.7353,1335.3745,935.9106,1165.5107,259.2039,1133.7268,398.7845,1065.1121,956.7398,887.6532,1068.6225,561.8112,1217.0270,528.9033,1198.1704,435.6910,736.4483,449.4519,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2625.0000,9.0000,1839.0784,1414.9343,935.9491,1242.2287,259.5678,1211.4631,396.6253,1143.4165,957.6806,965.9994,1068.1088,637.9577,1218.2952,605.1178,1199.2011,515.9750,736.2284,528.8930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2626.0000,9.0000,1833.7921,1493.2188,935.8891,1318.6229,260.4060,1289.5932,393.7897,1220.9086,957.5214,1044.1285,1067.4230,714.3878,1220.1690,681.4879,1199.9579,596.2656,735.3720,608.1913,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2627.0000,11.0000,1827.9513,1573.1662,936.7844,1395.7505,261.1667,1368.6323,391.5054,1299.0677,958.1126,1122.2779,1066.7588,790.7701,1221.5672,758.4101,1200.4372,676.7638,735.2459,687.9097,2026.8013,75.3986,670.7654,57.8134,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2628.0000,9.0000,936.8761,1471.6401,263.0886,1444.5594,388.7968,1377.3306,958.8330,1200.1866,1065.9301,866.6827,1212.6468,797.6544,735.1773,767.1752,2023.3704,155.0526,670.6660,135.9104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2629.0000,10.0000,937.2409,1549.1748,264.0898,1523.0129,385.8174,1456.1321,959.6698,1278.3514,1064.8554,943.5895,1213.6249,876.8559,735.4012,846.8176,2018.8062,236.2487,670.6858,215.0797,921.0026,133.9567,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2630.0000,10.0000,937.3837,1626.1750,265.3432,1600.3209,383.3868,1534.8788,961.0418,1355.7977,1063.8428,1019.6431,1214.5937,955.9794,736.0369,925.3436,2014.0232,316.1412,670.2914,294.1158,921.2379,212.6682,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2631.0000,10.0000,264.8171,1677.0265,382.3396,1610.6806,961.5072,1433.0762,1062.4270,1096.6485,1215.4761,1035.3520,737.0822,1004.5511,2009.8558,396.8326,670.8138,373.4189,921.0498,291.7951,1465.6110,114.3713,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2632.0000,9.0000,962.6810,1510.1264,1061.7733,1172.9567,1215.6057,1113.6575,737.6017,1082.8625,2004.7911,475.9923,670.8328,451.7711,920.7654,370.5050,1465.8914,192.5415,298.1766,48.1153,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2633.0000,9.0000,963.7143,1586.9901,1061.5162,1249.8873,1216.3067,1192.8517,738.1240,1161.7335,2000.0918,557.1478,670.8060,530.7601,920.7410,450.1538,1466.4187,271.2000,297.5099,128.4835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2634.0000,8.0000,1060.9366,1325.1799,1216.3841,1269.6215,738.1257,1239.2333,1995.3338,635.3115,670.9298,608.1166,920.9394,527.5216,1467.0999,348.4948,296.9685,207.0808,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2635.0000,8.0000,1060.7820,1402.2917,1216.1150,1347.7853,738.9057,1318.0894,1990.2411,715.2174,670.9017,687.2182,921.6590,607.0305,1467.4223,427.5300,295.8441,287.2859,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2636.0000,9.0000,1060.3091,1477.9346,1216.5065,1424.8126,739.6588,1395.6555,1985.2076,794.2739,671.2102,765.5224,922.4887,685.0975,1467.8877,505.0913,295.1600,366.5768,1027.1423,139.3457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2637.0000,9.0000,1060.2155,1554.8385,1216.8852,1502.7410,739.5900,1473.2943,1979.3240,874.6907,671.9995,844.4959,922.9002,764.8060,1468.3119,584.1266,294.6457,447.4284,1027.3784,218.1857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2638.0000,9.0000,1059.8446,1630.5648,1217.4353,1579.6886,740.5631,1550.4264,1974.1649,954.6352,672.2467,922.4676,923.0279,842.6586,1468.8193,662.5075,293.7243,527.3742,1027.6483,295.6898,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2639.0000,8.0000,742.2151,1628.2749,1968.7763,1035.1083,671.9916,1002.0342,923.7385,922.9365,1468.9527,742.7373,293.3272,609.3791,1027.4664,374.7203,1166.1809,80.8546,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2640.0000,7.0000,1963.6611,1115.9519,672.4101,1081.2166,924.1855,1002.4259,1469.3203,822.2780,292.2259,691.0269,1026.9889,453.0605,1167.0824,159.9965,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2641.0000,7.0000,1958.8824,1197.2361,673.0893,1162.3717,924.3535,1083.3651,1469.6283,903.0472,291.7964,773.6008,1026.9361,532.9668,1168.0693,240.5902,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2642.0000,7.0000,1953.7986,1277.5012,674.0700,1242.2686,924.6029,1162.8553,1469.8857,982.9729,291.4454,854.5218,1026.3865,612.0894,1168.8326,320.1332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2643.0000,7.0000,1948.5944,1358.4967,674.7380,1322.7684,925.2481,1243.8442,1470.0036,1064.2396,291.5923,936.3228,1026.1465,692.1231,1169.4315,400.9118,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2644.0000,7.0000,1943.9408,1439.5293,675.1062,1402.8964,925.9367,1323.8907,1470.3559,1144.6950,292.1020,1017.1822,1025.8087,771.9084,1169.7025,481.7886,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2645.0000,7.0000,1939.2137,1521.8582,675.8344,1483.3324,926.3305,1405.8943,1470.5818,1225.8637,292.4411,1098.1385,1025.7306,852.2604,1169.8904,563.4106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2646.0000,8.0000,1932.2669,1600.4188,676.3047,1563.2025,926.5626,1484.7973,1470.7849,1305.5308,292.9541,1178.2737,1025.5316,931.4123,1170.2782,643.1732,1358.0512,189.4656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2647.0000,7.0000,677.1207,1641.4450,927.1135,1565.1697,1470.8172,1384.7503,293.2923,1258.4873,1025.3909,1010.8868,1170.6962,722.9933,1359.8960,269.5814,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2648.0000,6.0000,1470.5436,1462.9234,292.9062,1337.8647,1025.9659,1090.0783,1171.0941,801.8854,1361.5716,348.8229,1437.4300,78.2545,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2649.0000,6.0000,1470.5292,1542.5936,293.0330,1417.6273,1025.8468,1169.5269,1171.5359,881.5420,1363.2965,428.6990,1437.4587,157.8568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2650.0000,7.0000,1470.1534,1621.1917,295.1078,1495.9722,1026.3472,1248.4078,1171.2684,960.4669,1364.6068,508.4089,1437.7028,237.2448,1642.8029,108.6877,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2651.0000,6.0000,296.7171,1574.2303,1026.7032,1327.3643,1171.6907,1040.1704,1365.7448,588.4713,1438.0536,317.4808,1643.0895,187.4242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2652.0000,6.0000,298.4835,1652.1166,1026.9037,1406.6911,1171.6734,1119.8504,1366.6991,668.4460,1437.8671,397.8568,1643.2654,266.8971,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2653.0000,6.0000,1027.2199,1485.4612,1171.5311,1199.2843,1367.2609,748.6322,1438.0105,478.8506,1643.3019,346.3673,1270.6268,131.4013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2654.0000,9.0000,1027.3166,1564.8307,1171.2324,1279.7957,1368.7110,829.0747,1437.9450,560.1416,1644.1266,427.4053,1271.5609,211.2475,197.7535,130.8187,925.0899,102.1316,150.4378,55.4655,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2655.0000,8.0000,1171.0015,1359.7934,1369.5364,909.6182,1438.1364,641.1890,1644.3155,507.7092,1272.6866,291.9066,198.0627,211.4484,924.8275,182.2998,149.9752,132.6731,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2656.0000,8.0000,1170.6291,1439.7460,1370.2823,990.9311,1438.2508,722.8154,1644.6073,588.6748,1273.5056,372.2548,198.3934,291.9135,924.1758,262.4355,149.3831,209.8086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2657.0000,8.0000,1169.9869,1519.5408,1371.8893,1070.6091,1438.1320,803.9146,1644.2455,669.2964,1273.8285,451.9739,198.9679,372.0118,923.1331,342.7525,148.1327,286.6128,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2658.0000,8.0000,1168.9740,1600.0298,1372.9277,1151.7535,1437.9888,885.6237,1644.0325,750.3180,1273.7810,532.4787,199.3102,452.6037,922.0003,423.4247,148.9292,363.3735,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2659.0000,7.0000,1374.0713,1231.5790,1437.9146,966.5298,1643.8614,830.8011,1273.6483,612.0709,199.5953,532.6924,920.8532,503.1121,148.3711,439.8157,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2660.0000,8.0000,1375.3358,1311.2564,1437.7388,1047.7368,1643.5321,911.6002,1273.4996,692.8992,200.2255,612.6942,919.6026,582.9083,148.2436,516.6236,1429.1071,117.4014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2661.0000,10.0000,1376.7047,1390.4656,1437.4391,1127.8580,1642.5221,990.8917,1273.2224,770.8695,201.3688,691.7182,918.4652,661.7051,147.9573,592.0014,1431.8950,192.5944,711.3339,58.7381,177.0569,79.6106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2662.0000,10.0000,1378.0509,1468.3066,1437.0080,1208.2634,1641.6051,1071.1721,1272.7764,849.9402,202.4115,771.3281,917.2728,740.9784,147.5420,668.7252,1434.2914,268.7638,710.8442,133.0852,177.3266,157.8402,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2663.0000,11.0000,1379.3536,1546.1294,1436.5382,1287.9038,1640.4620,1150.8208,1272.6701,928.1230,203.3284,850.1662,916.0423,819.7198,147.0521,744.7410,1436.5346,344.7490,177.1047,235.6997,709.9367,206.4408,561.7486,107.1709,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2664.0000,14.0000,1393.4140,1585.9309,1444.3028,1396.7754,1428.2406,1339.8180,1638.9611,1231.6114,1272.5897,1007.1960,204.3024,930.4699,914.6664,899.0322,146.7845,822.1980,1438.7471,421.5115,177.6241,314.2485,710.2312,280.7539,561.0458,187.9597,1053.5266,84.6481,1926.8341,97.2175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2665.0000,13.0000,1443.8017,1476.2261,1428.4721,1417.0188,1637.2232,1310.9992,1272.4507,1084.9948,205.6780,1009.1085,913.0703,976.8069,147.1996,898.4081,1440.7932,496.9819,177.7373,391.9199,709.3252,354.3605,559.4038,267.1482,1053.1287,161.8939,1927.6841,173.2346,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2666.0000,13.0000,1443.6677,1557.8533,1428.6584,1494.7481,1635.4903,1391.5453,1272.3950,1164.1440,207.1536,1089.0961,911.4676,1056.6537,146.7081,976.3602,1443.4299,574.1390,178.1541,470.8516,709.0383,429.8438,558.8095,348.2261,1053.3992,240.5201,1928.5880,251.7710,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2667.0000,13.0000,1443.6951,1638.5822,1429.1702,1572.0872,1633.8873,1471.0008,1272.5106,1243.5043,208.3016,1168.8407,910.2890,1135.7683,147.1903,1053.6562,1445.9043,650.7548,178.1729,550.1927,708.7260,504.6784,558.3911,428.5686,1054.0525,319.0580,1929.0900,329.5863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2668.0000,12.0000,1429.4345,1650.3258,1632.3271,1551.4225,1272.2128,1323.4049,209.2812,1249.1994,908.2302,1216.0856,147.0303,1132.2002,1447.8929,728.3429,178.5906,629.8338,707.9637,580.0260,557.2929,509.1632,1053.9418,398.0559,1928.9896,409.6393,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2669.0000,13.0000,1630.8597,1630.2734,1272.0114,1401.6808,210.5847,1328.5205,906.0180,1294.6044,147.6319,1209.4099,1450.5407,805.0342,178.9714,709.0610,707.6097,654.5112,557.4769,590.1085,1054.9719,476.5815,1928.7225,488.1882,1509.7295,107.5333,1409.1676,93.0074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
