FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y,MidPoint_11_x,MidPoint_11_y,MidPoint_12_x,MidPoint_12_y,MidPoint_13_x,MidPoint_13_y,MidPoint_14_x,MidPoint_14_y,MidPoint_15_x,MidPoint_15_y,MidPoint_16_x,MidPoint_16_y,MidPoint_17_x,MidPoint_17_y
1340.0000,5.0000,852.2798,1267.7635,1185.1434,1060.4975,2011.0225,884.7353,1213.0617,845.0457,1375.8542,722.9814,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1341.0000,5.0000,853.1357,1349.5242,1186.4019,1140.3463,2004.9719,965.2633,1214.4096,926.4660,1377.2093,804.5425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1342.0000,5.0000,854.2465,1429.4161,1187.2251,1218.5138,1998.7843,1043.9625,1216.1064,1006.9454,1378.8146,884.7313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1343.0000,5.0000,854.5668,1510.4313,1187.8747,1298.2656,1992.7591,1123.9197,1217.4592,1088.4085,1379.7943,966.1839,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1344.0000,6.0000,855.1156,1589.8190,1187.7800,1376.4196,1986.3509,1203.9010,1218.3791,1168.6782,1381.0912,1046.4888,963.2943,81.2816,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1345.0000,6.0000,1187.5673,1455.1374,1980.4583,1283.8696,1219.8293,1248.6486,1383.1749,1127.6317,963.3605,160.8441,554.0946,45.6727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1346.0000,7.0000,1187.0820,1532.2189,1974.4769,1362.4376,1220.2319,1327.9791,1384.6493,1207.6086,963.9309,239.2479,553.8317,126.1907,1148.8812,120.4407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1347.0000,7.0000,1186.8835,1611.9999,1968.1146,1442.9366,1220.5900,1407.5902,1386.0646,1288.5958,964.1221,318.4869,553.7576,207.1411,1148.1708,201.5343,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1348.0000,7.0000,1962.0691,1523.7438,1220.3946,1485.8369,1386.4484,1368.6529,963.7121,397.2741,553.1664,287.8143,1147.9994,282.1017,1907.2746,86.7047,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1349.0000,7.0000,1953.7138,1601.0528,1220.2899,1564.5849,1386.8027,1448.4016,963.7907,476.2584,553.6366,368.7272,1147.4502,362.9583,1913.6272,160.6086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1350.0000,6.0000,1219.6178,1642.4868,1387.6846,1527.0271,963.4921,554.3117,553.2103,448.9733,1146.9507,442.4359,1919.7874,233.2870,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1351.0000,5.0000,1387.8676,1606.2213,963.2294,633.4700,553.3631,529.5526,1146.8429,523.0554,1926.3985,307.5066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1352.0000,4.0000,963.2848,712.3584,553.5939,610.3998,1146.7843,603.5958,1932.9914,381.3329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1353.0000,4.0000,963.5695,791.6369,553.4967,691.3647,1146.8978,684.0256,1939.4651,455.9080,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1354.0000,4.0000,963.5308,870.4211,553.8747,771.8952,1147.0224,763.8440,1945.6626,530.5696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1355.0000,4.0000,964.0604,949.2843,553.6653,852.6393,1146.8393,843.3931,1950.6923,605.3063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1356.0000,4.0000,964.0261,1028.8222,554.3808,933.2621,1146.7788,923.0053,1955.9717,680.2863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1357.0000,4.0000,964.9459,1107.2363,555.1668,1012.7650,1146.8421,1001.6491,1961.2679,754.7211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1358.0000,4.0000,965.4892,1186.3638,555.4229,1092.2813,1146.7578,1081.6035,1966.0270,828.9564,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1359.0000,4.0000,966.7762,1264.3792,555.8392,1170.7395,1145.9090,1160.7995,1970.3181,903.9138,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1360.0000,5.0000,967.9838,1343.0899,556.4301,1249.2816,1145.4558,1240.7506,1973.7176,978.4316,1210.0907,89.9924,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1361.0000,5.0000,968.6718,1420.4478,556.7617,1327.3731,1144.9623,1319.4173,1977.4240,1052.9135,1210.5843,165.6724,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1362.0000,6.0000,969.5341,1498.2027,557.2345,1405.4098,1144.5422,1398.3933,1980.7941,1129.0169,1210.9115,244.2704,627.1046,124.6620,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1363.0000,7.0000,969.2860,1575.2894,557.6943,1482.9125,1145.3500,1476.7958,1984.1339,1204.0616,1211.8562,322.6322,626.9665,203.1891,1701.1735,70.3769,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1364.0000,7.0000,969.0801,1652.0332,559.2790,1560.1705,1145.6239,1556.4321,1987.7955,1280.5727,1212.4063,402.9664,626.8588,282.4409,1704.2076,151.0844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1365.0000,7.0000,560.5706,1636.0320,1145.8842,1634.7330,1991.6512,1355.0327,1213.2157,481.2135,626.8569,361.6170,1707.3710,230.0402,1670.0427,134.5729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1366.0000,7.0000,1995.4769,1431.3385,1213.7910,562.0367,626.8127,440.8379,1710.4159,310.4258,1671.4204,214.7211,1783.1636,132.6830,1539.7569,112.2683,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1367.0000,8.0000,1999.3434,1506.8275,1214.1937,640.8888,626.7646,520.0650,1713.2526,390.2782,1672.7115,293.7408,1786.7859,209.7703,1542.3862,191.4779,1850.2027,83.8142,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1368.0000,8.0000,2002.1186,1580.5562,1213.9834,721.3641,627.2102,600.2376,1716.3630,470.9105,1674.2545,374.3477,1790.1979,287.6174,1545.1974,271.2472,1851.1629,163.0295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1369.0000,7.0000,1214.3087,799.8298,627.5419,679.0334,1719.6793,549.9755,1676.2769,452.2502,1793.4586,364.4615,1547.9755,349.8588,1852.4842,240.8578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1370.0000,7.0000,1214.1076,880.2496,627.7918,759.1737,1722.9443,631.1908,1678.1641,532.7898,1796.9429,442.2035,1550.4473,430.3079,1853.5405,320.2500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1371.0000,7.0000,1214.1055,958.2052,627.9981,837.4872,1726.0958,710.0028,1680.6151,611.7102,1800.2094,518.8200,1552.4752,508.4517,1854.5815,397.7617,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1372.0000,7.0000,1214.5068,1038.1276,628.5254,916.3554,1729.1146,790.0745,1682.9694,692.3990,1803.0443,596.9354,1554.7153,588.1941,1855.8937,476.6591,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1373.0000,7.0000,1214.6522,1116.4234,629.0109,994.8186,1731.9452,868.8801,1685.7033,771.3134,1805.8787,673.8440,1557.1107,666.3490,1857.0402,554.3832,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1374.0000,7.0000,1214.8384,1195.9296,629.3937,1075.0549,1734.6614,948.9920,1687.7017,851.4523,1807.9777,752.1319,1559.4065,746.2339,1857.6259,633.4563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1375.0000,7.0000,1214.9848,1274.8958,629.7988,1153.5645,1737.2880,1028.6379,1689.5644,931.3079,1810.0106,830.0197,1561.3410,825.6320,1858.8663,712.4203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1376.0000,7.0000,1215.4448,1354.2895,630.1993,1232.9081,1740.2214,1108.9980,1691.3943,1011.5061,1812.1861,909.3652,1563.0561,906.0139,1859.6921,791.7541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1377.0000,8.0000,1215.3920,1432.7329,631.0169,1312.2891,1743.3060,1188.7856,1692.5801,1091.6845,1813.9425,987.6114,1564.9132,985.5772,1860.7481,870.8672,647.1599,70.6574,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1378.0000,8.0000,1215.3538,1512.5578,631.5662,1392.3417,1746.0057,1269.9775,1693.9140,1172.6618,1815.2260,1067.5347,1566.6200,1066.3861,1861.3607,951.1446,642.8732,149.6124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1379.0000,8.0000,1215.1390,1591.8116,631.9765,1472.4760,1748.6543,1350.3425,1694.7244,1252.4852,1816.5824,1146.9452,1568.5963,1147.1804,1861.7282,1031.0300,639.0352,227.2641,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1380.0000,7.0000,632.9521,1553.0165,1751.2378,1430.7032,1695.9191,1332.9925,1817.6336,1226.5608,1570.3610,1226.9759,1861.9204,1111.3176,636.0928,305.7817,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1381.0000,6.0000,1752.7086,1510.5507,1697.3291,1412.9314,1818.0949,1305.8109,1571.6477,1307.1309,1861.3924,1190.9574,632.9362,384.4388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1382.0000,6.0000,1754.2899,1588.9312,1697.8559,1493.2425,1818.8598,1385.5952,1573.3386,1387.4121,1860.5711,1271.2820,629.8698,462.9851,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1383.0000,6.0000,1698.0555,1573.2986,1819.2822,1465.6167,1574.7204,1467.5909,1859.5557,1351.5448,627.1398,541.9582,1627.7046,38.6251,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1384.0000,5.0000,1819.8445,1544.7020,1576.4818,1546.8869,1858.3833,1430.9939,624.2430,619.9061,1629.1032,119.6714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1385.0000,5.0000,1819.5293,1619.8959,1577.8623,1626.8745,1857.6143,1511.2238,621.3038,698.1519,1629.9526,200.9345,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1386.0000,3.0000,1856.4223,1590.1415,618.6598,776.0631,1631.3855,281.3865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1387.0000,3.0000,615.5594,854.8000,1632.2849,362.8735,1203.4060,141.6833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1388.0000,3.0000,613.1900,931.6949,1633.6883,443.0011,1206.2279,219.6376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1389.0000,3.0000,610.6240,1010.0778,1634.7880,523.6846,1208.8581,298.4704,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1390.0000,3.0000,608.2808,1087.7515,1635.2302,603.8476,1211.8240,376.9704,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1391.0000,3.0000,605.9841,1165.7010,1635.8920,685.0468,1214.5855,456.7140,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1392.0000,3.0000,603.4010,1243.0592,1636.4627,764.4820,1217.5701,534.4119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1393.0000,3.0000,601.0031,1320.7382,1637.1633,845.4215,1220.1345,613.3886,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1394.0000,3.0000,598.5911,1396.9350,1638.3499,924.8118,1222.6700,691.3418,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1395.0000,3.0000,596.0191,1474.3126,1638.7017,1006.0848,1224.7769,770.6121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1396.0000,4.0000,593.5017,1550.5119,1639.8269,1086.1172,1226.5848,848.5939,1812.8369,80.5985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1397.0000,4.0000,590.8521,1627.9783,1640.1534,1166.9177,1228.7611,928.2164,1813.1305,159.3113,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1398.0000,4.0000,1640.8659,1246.2045,1230.6230,1006.1771,1813.5231,236.6676,1097.0098,67.5132,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1399.0000,4.0000,1641.8136,1326.6520,1232.1939,1085.9786,1814.2227,315.4042,1094.3331,145.4662,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1400.0000,4.0000,1641.8980,1406.0426,1233.5652,1164.3344,1815.0995,393.8970,1091.3903,222.5163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1401.0000,4.0000,1642.2769,1486.1673,1234.8713,1244.1925,1815.8425,473.4616,1088.0732,301.8382,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1402.0000,4.0000,1642.6562,1565.6531,1235.6855,1321.9232,1816.6365,551.4328,1085.0645,379.5019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1403.0000,6.0000,1642.8445,1644.2462,1236.4624,1400.2867,1817.3081,630.5542,1082.2181,457.9245,1881.2299,122.7726,1973.0097,116.0131,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1404.0000,5.0000,1237.0361,1478.5788,1817.4326,709.2340,1079.7865,536.1428,1874.9171,199.7580,1965.7916,195.4307,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1405.0000,5.0000,1237.2019,1556.5807,1817.7707,788.5525,1077.5071,615.1775,1868.5422,278.7228,1959.2928,274.0604,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1406.0000,4.0000,1817.5326,867.7274,1074.9510,693.7885,1861.8801,356.4482,1952.2074,353.4649,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1407.0000,4.0000,1817.9773,947.5140,1072.7149,773.7980,1855.4750,436.0314,1944.9063,433.5256,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1408.0000,4.0000,1817.9325,1025.9867,1070.7446,852.2467,1849.3456,514.2400,1937.5166,512.1003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1409.0000,5.0000,1818.1028,1104.5394,1068.7223,930.2870,1842.6538,591.8023,1929.9331,591.3930,1437.9499,92.2864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1410.0000,5.0000,1817.7495,1183.8683,1066.0490,1010.1224,1922.2510,671.3932,1835.7715,670.6590,1437.1712,176.1798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1411.0000,5.0000,1817.9674,1263.1438,1063.6625,1089.6010,1914.7151,750.9357,1829.5500,750.2161,1437.1246,259.1353,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1412.0000,7.0000,1817.7038,1342.0446,1061.5834,1169.1300,1908.4704,831.3613,1823.1278,829.2778,1436.6085,342.8339,685.1364,59.3109,885.7074,60.2338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1413.0000,7.0000,1817.4534,1421.1033,1059.5814,1247.9043,1901.0733,911.1473,1816.3979,907.4262,1435.8874,425.7379,685.2292,138.1447,884.2732,140.0167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1414.0000,7.0000,1817.2348,1500.7116,1058.1443,1327.3581,1892.7351,991.7882,1809.8029,986.8371,1434.8412,510.0438,685.1439,217.4611,883.0687,220.9880,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1415.0000,7.0000,1816.5662,1577.3976,1057.0422,1404.9347,1885.3106,1070.2930,1803.5270,1064.5451,1434.1585,593.3918,685.5025,295.7712,881.7456,300.4987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1416.0000,6.0000,1055.9762,1483.0872,1878.0119,1150.3484,1796.6893,1143.4338,1433.1470,677.3485,685.2004,375.2679,880.6933,381.1498,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417.0000,6.0000,1054.7365,1560.9589,1869.8981,1228.5695,1789.9536,1220.2955,1432.7655,760.3107,685.9791,453.3779,879.3009,460.7917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1418.0000,6.0000,1862.5024,1308.0970,1783.7945,1298.6529,1431.4038,843.5629,685.8697,532.6633,877.9430,541.3970,1246.5010,95.2926,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1419.0000,6.0000,1855.9978,1386.4680,1777.2325,1375.3484,1430.7587,925.7918,685.5537,610.9349,876.8552,620.9349,1249.5342,172.2306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1420.0000,6.0000,1849.1731,1466.1320,1770.8598,1454.0191,1429.7832,1009.4047,686.1687,690.4577,876.1615,701.8701,1252.5039,250.6210,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1421.0000,6.0000,1842.1417,1544.8265,1764.1078,1529.9428,1429.0487,1091.8991,686.3372,768.5288,875.3199,780.7184,1255.5863,327.7929,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1422.0000,6.0000,1834.2719,1623.6753,1756.6874,1608.0742,1428.0947,1175.1440,686.3924,847.9931,874.8620,861.2072,1258.5541,406.3190,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
