FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y,MidPoint_11_x,MidPoint_11_y,MidPoint_12_x,MidPoint_12_y,MidPoint_13_x,MidPoint_13_y,MidPoint_14_x,MidPoint_14_y,MidPoint_15_x,MidPoint_15_y,MidPoint_16_x,MidPoint_16_y
3196.0000,7.0000,1212.0981,1443.0152,310.7236,1218.9047,324.3340,597.8896,501.7455,373.0542,1880.8244,353.0202,844.0311,137.7146,742.6297,117.5028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3197.0000,7.0000,1214.3581,1522.5403,311.3366,1298.1143,327.1570,677.1281,501.8551,453.0011,1875.0239,429.4565,843.6086,216.4055,742.0156,195.9052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3198.0000,8.0000,1216.5839,1601.6112,312.1178,1376.2002,329.9326,755.6680,501.7827,532.2120,1868.4368,506.0930,843.6782,294.4209,741.9675,274.1884,1327.4306,88.3627,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3199.0000,8.0000,313.0903,1454.2327,332.9127,834.6369,501.8083,611.5728,1862.2909,582.6982,843.1777,372.9603,741.5698,353.4554,1327.8978,167.1295,1577.2941,105.4361,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3200.0000,9.0000,314.6189,1532.4292,335.3268,913.5333,502.1181,690.9321,1855.9188,659.3520,842.4358,450.5090,741.7436,431.6906,1328.2255,245.2617,1579.3548,184.8863,1804.1691,75.9122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3201.0000,11.0000,340.2108,1624.6151,291.1265,1589.6611,337.6309,991.9425,502.1129,770.1530,1849.8769,735.4327,841.6901,528.7417,741.8937,511.4393,1328.4411,324.5715,1580.8101,264.5575,1802.2904,155.4752,1373.7687,115.7916,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3202.0000,9.0000,340.0017,1070.1515,502.6012,848.6853,1843.5210,811.2682,841.0825,605.9716,742.3904,590.2569,1328.9820,403.0900,1582.5389,343.1917,1801.3861,235.2579,1372.5936,191.6243,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3203.0000,10.0000,342.2294,1149.0910,503.2088,928.5772,1837.6361,888.2421,840.6995,684.5354,742.6764,670.2226,1329.6525,482.8521,1584.4231,422.9933,1800.2591,315.6983,1371.0799,268.8225,443.9585,89.3350,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3204.0000,10.0000,344.3868,1226.4537,503.5990,1006.6311,1831.4051,963.9998,840.7403,762.5418,743.5149,748.8353,1330.0986,561.2005,1585.8378,502.0701,1799.4593,394.4239,1369.9042,345.2100,441.0726,165.7132,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3205.0000,10.0000,346.6644,1305.5250,504.1541,1085.9420,1825.1389,1040.2268,840.3544,841.6491,744.7264,828.3025,1330.0903,641.0727,1587.2345,582.0998,1798.3080,475.0101,1368.6343,422.8580,438.0930,243.2822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3206.0000,10.0000,348.6890,1383.7075,505.0319,1164.4042,1819.2301,1116.1761,840.3905,920.3263,744.9613,907.6432,1330.1672,719.6126,1588.4323,661.2165,1797.5252,553.7279,1367.4477,499.7211,435.1077,320.3724,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3207.0000,10.0000,350.6706,1462.1156,505.9890,1243.2347,1813.2601,1193.5206,840.5706,999.8023,745.5887,987.4867,1330.7214,799.1864,1590.0177,741.1969,1797.0058,633.5255,1366.5752,577.9492,432.2221,398.7161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3208.0000,10.0000,353.1732,1537.9706,506.7186,1321.0733,1806.9939,1268.6351,840.8753,1078.2386,746.3994,1065.7384,1330.8739,877.7370,1591.0426,820.0948,1796.7752,712.5891,1365.8844,655.4739,428.8790,475.6905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3209.0000,10.0000,356.5653,1616.6281,507.7176,1400.8502,1800.4787,1346.0087,841.3961,1158.9594,746.7866,1146.8479,1330.7983,958.9991,1592.2875,900.9942,1796.4648,793.3171,1364.8370,735.1205,425.6086,554.6881,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3210.0000,9.0000,508.7422,1478.3427,1794.5008,1421.3179,842.0643,1237.5853,747.9672,1224.9265,1331.0791,1037.2223,1592.9682,980.0253,1796.2975,871.9789,1364.4982,812.2440,422.2048,631.6066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3211.0000,9.0000,510.3528,1557.0094,1787.8114,1497.8299,842.7560,1317.5479,748.1095,1304.8930,1331.4498,1116.5333,1593.8926,1060.3123,1796.4342,952.0239,1364.0254,891.0465,419.0140,709.9680,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3212.0000,10.0000,513.0522,1632.9227,1781.2649,1574.0201,843.6021,1397.3494,749.1014,1383.8673,1332.0379,1195.6525,1594.8789,1139.9480,1796.2783,1031.1531,1363.0153,969.3693,415.9876,787.4353,891.4474,67.2583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3213.0000,9.0000,844.9032,1477.9185,749.3839,1464.8566,1331.9692,1275.5054,1595.2755,1220.3802,1796.0549,1111.3505,1362.7998,1048.6432,413.4735,866.5712,891.8616,146.7448,999.1633,134.8985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3214.0000,9.0000,846.7162,1556.3224,750.1755,1543.0943,1332.2687,1352.9347,1596.2569,1298.9687,1795.4818,1189.4798,1362.1296,1126.1865,410.9892,943.4219,892.3213,224.7677,999.8570,212.5024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3215.0000,9.0000,848.4485,1634.9857,751.3050,1621.2800,1332.4008,1432.8226,1596.9258,1378.9071,1794.8246,1269.2188,1361.8524,1204.8107,408.6444,1021.8682,892.8002,304.7554,999.9711,291.8796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3216.0000,7.0000,1332.6764,1510.3347,1598.3039,1457.3422,1794.4680,1348.1156,1361.3557,1282.5217,406.0379,1099.4003,892.8469,383.9605,1000.3181,370.7139,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3217.0000,7.0000,1333.2210,1590.1759,1599.7669,1536.4683,1793.6199,1427.6221,1361.3129,1360.7127,403.4892,1177.2920,892.9532,463.3935,1000.0894,450.0892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3218.0000,7.0000,1600.4762,1614.8864,1792.5329,1506.7228,1360.9425,1438.1194,401.5653,1253.7389,893.5916,541.3101,999.5917,528.7371,741.5254,51.4192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3219.0000,8.0000,1791.7872,1586.0231,1360.9608,1515.4517,399.3972,1330.4506,893.5002,619.8764,998.8957,607.0301,740.5290,127.4244,1190.3110,119.8974,1273.3458,102.5036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3220.0000,7.0000,1360.5322,1593.3286,397.2356,1406.8007,893.8381,697.8722,998.5524,686.3732,739.8462,203.6932,1190.6003,197.8658,1274.4770,180.2646,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3221.0000,6.0000,394.9828,1485.1799,893.7139,776.2165,998.9527,766.1115,739.2129,280.4846,1190.8212,276.3573,1275.1891,259.6176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3222.0000,6.0000,393.1684,1562.4685,893.7209,854.4309,998.7853,844.1062,738.2566,356.6294,1191.4289,355.0115,1275.5061,337.6103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3223.0000,5.0000,893.8230,933.0896,999.2147,922.6112,737.5207,432.7354,1191.5013,432.8784,1275.7567,416.1312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3224.0000,6.0000,893.8610,1012.3418,999.5719,1002.1230,736.0493,509.6844,1191.6399,512.4861,1275.3630,494.9779,884.5209,67.2801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3225.0000,7.0000,894.2594,1091.4291,1000.7138,1081.6857,735.1522,586.4513,1191.9087,592.2538,1274.8828,574.5998,884.0179,147.3303,1417.2132,91.0302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3226.0000,7.0000,894.1540,1171.1677,1001.5686,1161.1600,734.1967,663.1822,1192.2085,672.4847,1274.2516,654.8149,883.4266,227.1021,1417.7431,173.5217,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3227.0000,7.0000,894.7413,1249.6235,1003.1363,1240.2286,733.1916,738.7537,1192.4341,751.6893,1273.7051,733.9071,883.0895,306.6718,1418.0569,255.5388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3228.0000,8.0000,894.6375,1329.7336,1003.7371,1319.8192,731.6918,815.3343,1192.5925,832.1977,1273.4293,814.4375,882.7730,387.0536,1418.3858,338.5782,1613.6948,100.8069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3229.0000,8.0000,895.6509,1408.4086,1004.2366,1398.4937,1192.9765,911.4758,730.5157,891.3959,1273.6823,893.2061,882.3723,466.7003,1418.8375,420.3494,1615.3613,181.0311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3230.0000,8.0000,896.0912,1487.9519,1004.5323,1477.7733,1193.3746,991.3282,729.1987,967.5816,1274.1800,973.1856,882.1820,546.3257,1419.5619,502.9245,1616.9517,262.3053,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3231.0000,9.0000,896.6665,1566.6370,1004.5268,1556.2026,1193.7360,1070.0691,728.5563,1042.7216,1275.3827,1052.1184,882.7581,625.2785,1419.6233,584.6311,1618.8702,342.4295,869.5023,55.4528,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3232.0000,9.0000,896.6854,1646.6719,1004.7226,1635.2582,1194.0027,1150.0579,727.2250,1119.4680,1276.5791,1131.9434,883.0973,705.2679,1420.2128,667.4398,1620.6338,423.5484,869.7470,132.9423,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3233.0000,7.0000,1194.5460,1228.6446,726.6310,1194.5830,1277.7792,1210.0742,1420.4365,749.0569,883.4722,783.6344,1621.9927,503.6300,869.5694,209.7856,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3234.0000,7.0000,1195.0906,1308.4988,725.5887,1271.1387,1278.5090,1289.0803,1420.5051,831.7728,884.5746,862.7285,1623.6627,585.0991,868.9016,287.6318,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3235.0000,7.0000,1195.5425,1387.2403,1279.0670,1367.5307,724.8312,1346.2812,1420.9172,913.2918,885.7217,941.0678,1625.2175,665.2643,868.8564,364.6378,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3236.0000,7.0000,1195.7076,1466.5046,1278.9837,1446.7777,723.3594,1422.7686,1420.9427,995.7341,886.6337,1020.1381,1626.8106,746.3284,868.6982,443.0134,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3237.0000,7.0000,1195.5326,1544.1728,1278.8633,1524.1200,722.9275,1497.3200,1421.2766,1076.9284,887.9010,1098.2629,1627.7699,826.6201,868.4014,520.3928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3238.0000,7.0000,1196.1044,1624.0471,1278.1860,1604.5905,722.6527,1572.6462,1421.4430,1158.9263,888.7990,1177.6021,1628.0821,907.9576,868.3570,599.2738,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3239.0000,5.0000,722.0201,1645.0751,1421.7847,1239.1704,889.6017,1255.6888,1629.2531,986.9446,868.0722,677.1263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3240.0000,6.0000,1421.8151,1320.6378,890.8286,1335.5345,1629.2720,1067.7231,868.1399,756.5040,1349.5002,65.0352,764.4876,115.2233,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3241.0000,6.0000,1422.3975,1400.8856,891.6695,1413.8095,1628.9834,1146.7894,868.0569,834.8864,764.7134,194.3956,1345.6716,141.2311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3242.0000,6.0000,1422.5654,1481.9254,892.3183,1492.2608,1629.2941,1226.0422,868.2358,913.8514,765.8656,273.5441,1342.1873,217.9360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3243.0000,6.0000,1422.9072,1561.6709,893.2833,1570.3264,1628.9884,1303.9674,868.3881,992.2714,766.6248,352.4217,1338.8135,294.1751,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3244.0000,5.0000,1422.2303,1640.7181,1628.2838,1382.5953,868.8715,1071.6992,767.0213,431.8774,1335.3567,371.4991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3245.0000,4.0000,1627.0349,1459.3490,869.0192,1149.6506,767.6229,509.9161,1331.8399,447.7048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3246.0000,5.0000,1626.2822,1536.7483,869.2002,1228.6016,767.8465,589.2592,1328.4234,524.8509,1504.1359,120.9755,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3247.0000,6.0000,1625.2316,1613.8423,870.0744,1306.4521,768.2849,667.6182,1325.7536,601.0927,1504.7238,198.6725,735.6913,102.4856,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3248.0000,5.0000,870.1413,1385.1449,768.2471,747.1439,1322.9371,678.2580,1505.0549,277.3168,737.2375,180.5910,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3249.0000,5.0000,870.5622,1462.4766,768.3169,826.0545,1320.4017,755.4067,1505.1724,356.4534,737.9256,258.3054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3250.0000,5.0000,871.2968,1539.4243,768.9391,904.2274,1318.1460,832.3327,1505.4311,434.4099,738.7708,336.6796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3251.0000,5.0000,870.6406,1616.3566,768.9374,983.0018,1315.8921,909.6014,1506.0149,512.7314,738.3640,415.0013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3252.0000,4.0000,769.0428,1060.7388,1313.9514,986.2821,1506.3104,590.2722,737.2913,492.9207,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3253.0000,4.0000,768.9691,1139.2196,1311.7385,1063.3741,1506.8303,668.4779,736.6766,572.1704,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3254.0000,5.0000,769.4687,1217.2510,1309.7228,1140.0069,1507.1571,746.9701,735.9008,650.7223,1179.7103,88.0829,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3255.0000,6.0000,769.8753,1295.7062,1306.8851,1218.0491,1507.2512,825.8758,735.7745,730.4409,1180.2818,166.1766,645.8256,104.4116,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3256.0000,8.0000,770.5537,1374.1363,1304.5229,1294.6497,1507.2654,904.3090,735.7854,808.9467,1181.0175,243.3592,645.5764,180.5981,762.3581,130.5812,912.4201,49.1091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3257.0000,9.0000,771.1019,1451.9828,1301.8889,1371.9503,1507.6113,983.4554,735.8030,888.0898,1182.0836,321.8667,645.1287,258.0080,763.4643,209.6979,912.1003,128.1483,1083.1476,56.8229,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3258.0000,9.0000,771.6386,1529.7037,1299.7883,1446.9517,1507.5850,1062.1610,736.3804,966.2926,1183.2600,399.0252,644.7339,334.6797,764.1358,288.2090,912.5404,206.1728,1082.6014,134.8461,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3259.0000,9.0000,772.4475,1605.7935,1296.2650,1524.6141,1508.0175,1141.4606,737.4208,1045.5620,1183.6905,477.5564,644.5763,412.9280,765.3661,367.3060,912.9463,285.6344,1083.0732,214.2399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3260.0000,8.0000,1292.8946,1600.3390,1508.4839,1218.8205,738.3563,1123.2204,1184.4157,555.7964,644.4574,490.5672,766.6115,445.4629,913.2565,363.9823,1083.1445,292.6789,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3261.0000,7.0000,1508.7735,1297.8243,739.4499,1201.9089,1184.3192,635.3285,644.5773,569.3122,768.1506,524.9620,913.6921,443.3483,1083.0304,372.3329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3262.0000,8.0000,1509.0675,1375.4046,740.4335,1279.0926,1183.9899,713.9715,644.8714,647.5526,770.0799,603.3768,913.7679,521.0672,1083.0870,451.6591,1157.0605,43.2792,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3263.0000,8.0000,1509.0192,1453.7198,741.5577,1358.0925,1184.2584,794.6263,644.9374,727.5524,771.6608,684.1971,913.6227,600.2325,1083.3670,532.3287,1156.6981,120.9001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3264.0000,8.0000,1508.2193,1531.7065,742.4400,1435.2006,1183.9787,872.9339,645.7559,806.3715,773.8070,762.8810,913.9590,678.1722,1083.4527,611.4377,1157.2627,196.9248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3265.0000,9.0000,1508.1077,1611.3796,743.0361,1513.9262,1184.4718,952.6584,646.1708,886.6066,775.8191,843.0006,914.3934,757.5316,1083.3525,691.6637,1157.5596,274.7279,597.4154,150.8214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3266.0000,8.0000,743.7604,1591.4411,1185.5693,1031.4129,646.7428,966.4604,777.4684,921.8558,914.8391,836.2611,1084.0196,770.9603,1157.7572,352.5450,597.0418,228.4130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3267.0000,7.0000,1185.8810,1111.5075,647.4732,1048.0199,778.3581,1003.1825,914.5272,916.9652,1084.4329,851.4745,1157.9480,432.1680,596.7764,307.7816,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3268.0000,8.0000,1186.3417,1190.4543,647.8496,1127.8563,779.3687,1082.1167,915.0517,996.1401,1084.0641,929.7177,1157.7576,510.6531,597.0999,386.4862,1100.3838,144.5645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3269.0000,10.0000,1186.6330,1270.6482,648.6806,1208.9253,780.2432,1162.3834,915.3245,1077.0536,1084.5858,1009.8593,1158.5536,590.8273,597.6124,466.3304,1079.6717,260.7528,1126.0374,185.4364,1896.7920,102.6928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3270.0000,10.0000,1186.6104,1350.1683,649.4773,1289.0588,780.6785,1242.0070,915.7195,1157.4226,1085.2649,1089.7378,1158.5078,670.5085,597.5350,545.7678,1080.7725,338.4498,1129.7532,264.7557,1897.2946,181.7761,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3271.0000,11.0000,1186.8920,1431.6760,649.7327,1369.7962,780.5375,1323.1435,916.4761,1238.8247,1085.6316,1170.4069,1158.4646,751.5546,597.9195,626.8085,1081.9197,417.8779,1133.3055,345.1582,1897.2027,262.7283,1646.8638,113.8897,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3272.0000,11.0000,1187.0452,1511.3036,651.5371,1448.4146,780.1990,1402.6568,917.0187,1318.8752,1086.1328,1249.7312,1159.1002,830.9104,598.1590,706.3147,1082.6448,495.9171,1136.8445,424.2264,1897.1797,341.7998,1649.2491,191.2819,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3273.0000,11.0000,1187.7583,1591.2885,651.4233,1527.6658,780.4000,1481.5384,917.3352,1398.8251,1086.3606,1329.2333,1159.1194,910.9555,598.7347,786.7168,1084.3109,575.1022,1140.7258,504.0231,1897.2927,421.9362,1651.8746,268.8464,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3274.0000,10.0000,652.4145,1604.4328,779.9408,1560.3195,918.1517,1477.6239,1087.0729,1408.1561,1160.0499,990.7144,599.2869,866.5601,1084.5840,653.5880,1144.2029,583.2556,1897.2749,501.1274,1654.6443,347.2067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3275.0000,9.0000,918.3944,1557.0603,1087.9687,1487.4783,1160.1248,1071.1534,599.3213,946.3764,1085.5215,732.5050,1147.5488,662.9928,1897.1610,580.5285,1657.0332,425.0306,919.7931,110.3595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3276.0000,9.0000,919.1384,1634.8547,1088.7328,1565.7456,1160.3295,1150.6105,600.0315,1025.7364,1086.2993,811.0271,1151.0656,741.4616,1896.6800,659.0446,1659.1352,502.4939,917.0339,187.8047,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3277.0000,8.0000,1089.4658,1644.3815,1160.4568,1231.3152,600.1935,1105.4048,1086.8130,889.7837,1154.5428,820.5933,1895.9919,738.7050,1661.3592,581.3448,914.1558,266.5227,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3278.0000,7.0000,1161.1017,1311.1876,600.1063,1184.7081,1087.6140,968.8692,1157.6677,899.8296,1895.0517,817.6466,1662.7418,659.5352,911.2913,344.3323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3279.0000,9.0000,1161.6848,1391.2723,600.7235,1264.5224,1088.0518,1047.8988,1161.0140,978.4852,1893.9035,896.9242,1664.2024,737.7349,908.9285,422.2928,1733.7491,139.1489,157.2524,138.6153,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
