FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y,MidPoint_11_x,MidPoint_11_y,MidPoint_12_x,MidPoint_12_y,MidPoint_13_x,MidPoint_13_y,MidPoint_14_x,MidPoint_14_y,MidPoint_15_x,MidPoint_15_y,MidPoint_16_x,MidPoint_16_y,MidPoint_17_x,MidPoint_17_y,MidPoint_18_x,MidPoint_18_y,MidPoint_19_x,MidPoint_19_y,MidPoint_20_x,MidPoint_20_y,MidPoint_21_x,MidPoint_21_y,MidPoint_22_x,MidPoint_22_y,MidPoint_23_x,MidPoint_23_y,MidPoint_24_x,MidPoint_24_y,MidPoint_25_x,MidPoint_25_y
1563.0000,16.0000,507.0340,1577.5198,1646.7989,1541.9133,363.2432,1445.0289,577.7165,1156.5980,1271.0603,1161.3956,1334.2393,1029.8084,994.5488,877.6504,1289.4987,841.1841,1833.5263,704.3299,1637.3860,565.0045,1784.4157,522.8524,1322.1578,423.3818,1617.3261,367.9754,577.1346,198.7213,1825.0742,152.5770,1128.8091,101.4098,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564.0000,15.0000,1646.3766,1619.7338,364.9334,1520.5468,578.5514,1232.0067,1271.6879,1240.6250,1334.2317,1108.8534,995.6618,956.6671,1289.4639,919.4524,1833.9193,782.9540,1635.9256,639.4052,1784.6151,601.0775,1322.7158,502.0464,1617.5076,444.7649,576.9555,276.2895,1824.7652,231.3189,1128.5730,178.7703,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1565.0000,14.0000,365.8322,1594.1450,579.2031,1308.2900,1272.9488,1319.7894,1333.6378,1189.0838,996.4019,1037.5465,1289.6347,999.3310,1834.0322,862.3833,1634.8987,714.9024,1785.4017,680.1803,1323.2445,581.7214,1617.7501,522.8586,577.1161,355.4696,1824.5609,311.8279,1128.2953,257.5981,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1566.0000,13.0000,580.3216,1384.5506,1273.9457,1398.9879,1333.3305,1268.5086,997.7873,1117.7283,1290.0938,1078.2736,1834.3423,941.2910,1633.3629,789.7276,1785.3526,758.4715,1323.0724,661.0413,1618.2673,600.6376,577.1590,434.5997,1823.6914,391.3333,1127.7518,336.6469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1567.0000,14.0000,581.9116,1461.1871,1275.2073,1478.3936,1332.8811,1349.0024,998.4960,1199.1543,1290.2674,1159.2591,1834.4507,1021.9013,1632.0692,865.3450,1785.4917,837.1341,1323.2296,741.3250,1618.4899,679.4528,577.1422,515.6237,1823.3136,472.5264,1127.4293,416.9041,1620.6495,48.1890,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1568.0000,15.0000,582.8405,1536.7691,1276.6446,1556.3379,1332.4421,1427.3007,999.6139,1278.6142,1291.1031,1237.4616,1834.6514,1099.9135,1630.5275,939.9819,1786.2914,914.6378,1323.6532,820.3911,1618.5491,757.2903,578.3539,594.6579,1822.3093,552.5047,1126.9528,495.8697,1621.2768,125.5917,554.0412,111.6366,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1569.0000,15.0000,583.5767,1610.5697,1276.7748,1635.6189,1332.5579,1505.5008,1000.8576,1358.2018,1291.3521,1316.0178,1835.1169,1178.6860,1629.7010,1014.6122,1785.8842,991.9864,1324.1451,899.2844,1619.3952,835.3816,579.5357,674.7745,1821.4694,632.3193,1127.1686,574.2634,1621.9694,203.3064,554.2088,190.4454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1570.0000,13.0000,1332.6627,1583.2352,1001.7174,1437.5401,1291.7121,1395.3173,1834.9971,1257.1889,1628.7011,1090.0010,1785.9928,1069.8122,1324.3308,978.6977,1619.9028,913.8832,580.9518,755.2251,1821.2967,713.0785,1127.3883,653.8896,1621.8810,281.1107,554.6920,269.4136,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1571.0000,12.0000,1003.1477,1515.6094,1291.8624,1473.3599,1834.8623,1335.1655,1626.9487,1164.3681,1785.7882,1146.8647,1324.7329,1057.3291,1620.0682,991.8749,582.6217,834.5487,1819.9877,792.6014,1127.8908,732.2220,1622.4065,357.8613,555.3203,347.4755,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1572.0000,12.0000,1003.1346,1594.2153,1291.6800,1549.8830,1834.9123,1413.0547,1625.6935,1239.1284,1785.4040,1224.5589,1324.8930,1135.7606,1620.2517,1070.0342,584.1029,914.3038,1819.1388,872.4037,1128.3236,810.4848,1622.7768,434.7196,555.8626,425.1308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1573.0000,11.0000,1290.9918,1628.7517,1833.2928,1488.7437,1785.3285,1302.9136,1624.9978,1313.8151,1324.7716,1214.4724,1620.1689,1148.4323,585.8233,994.5990,1818.2789,952.0596,1128.7638,889.3996,1622.5669,511.8218,555.8778,503.9281,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1574.0000,11.0000,1832.3092,1565.9645,1785.5250,1381.3078,1622.8137,1388.9208,1324.8547,1293.0624,1620.4626,1227.1982,587.4734,1074.8946,1817.5430,1031.9969,1129.0429,969.0446,1622.9882,589.3854,556.0692,583.4524,1402.2811,81.7746,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1575.0000,12.0000,1800.7838,1633.1400,1785.0146,1459.4324,1621.5578,1463.3197,1325.2085,1371.1850,1620.6119,1305.3912,589.0828,1155.3210,1817.5699,1112.0467,1129.1866,1048.2504,1622.9622,666.6878,556.0824,662.3666,1403.6519,158.9939,1159.1040,76.7476,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1576.0000,11.0000,1784.3623,1538.5341,1619.7736,1538.5861,1325.3224,1450.1926,1620.7737,1384.5480,590.9954,1236.5044,1816.5851,1191.9319,1129.5539,1128.3343,1623.5166,745.3450,556.5689,742.1374,1404.4404,237.3448,1158.9681,155.9669,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1577.0000,12.0000,1784.5004,1614.7759,1618.5507,1612.8974,1325.5822,1527.5598,1621.2415,1461.8590,593.0884,1316.3034,1815.6170,1270.2096,1129.9305,1206.6850,1623.4549,822.7210,556.9852,820.2333,1405.0065,314.9375,1158.8338,233.6566,1966.4977,166.7799,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1578.0000,11.0000,1325.5446,1605.5579,1621.1571,1539.7190,595.1899,1396.6466,1814.9397,1349.8764,1130.4838,1285.5743,1623.6084,900.9605,557.4804,898.9122,1405.5889,393.9301,1158.9341,312.4559,1960.7438,246.1511,1354.5282,107.6627,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1579.0000,11.0000,1620.3641,1618.0762,597.3261,1476.2421,1813.6462,1429.1272,1130.4661,1364.0814,1623.0912,978.6192,557.0465,978.2969,1405.4874,473.1652,1158.6736,391.4111,1955.0538,325.5305,1355.5031,186.8506,1068.3007,71.2355,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1580.0000,10.0000,599.1795,1556.8035,1812.7528,1508.9910,1131.1200,1442.2184,1623.2324,1056.2956,557.1051,1056.8619,1405.1865,553.0912,1159.1516,470.5654,1949.4013,405.0321,1357.0579,266.3281,1067.7000,150.2875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1581.0000,12.0000,601.2809,1635.6410,1811.3029,1587.2949,1131.2600,1520.5210,1623.0664,1133.4317,557.4632,1135.0804,1405.1154,632.8606,1159.6821,549.4072,1943.3246,484.6312,1358.0493,345.6028,1067.2207,229.4917,262.7352,126.5381,1350.9973,77.3340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1582.0000,11.0000,1131.2018,1600.5805,1622.2751,1211.6503,557.1262,1215.1625,1404.6138,713.6700,1160.4958,629.8275,1936.9436,565.2504,1358.8575,426.0993,1066.3239,309.7348,259.9665,205.5225,1351.8769,157.4005,197.4185,141.9192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1583.0000,12.0000,1622.0082,1288.4020,557.9749,1293.6292,1404.3279,793.2052,1160.8902,709.4241,1931.0514,644.6468,1360.1105,505.3757,1065.4922,388.6880,257.6715,282.6958,1352.1610,235.3731,194.9274,219.0209,1022.0706,116.6324,1834.6498,91.7645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1584.0000,13.0000,1622.1443,1365.9202,558.8233,1373.4115,1404.5040,873.9760,1161.2000,789.6768,1925.4246,725.1370,1313.7893,582.7907,1406.7685,588.8922,1065.4502,469.0987,254.8365,361.1230,1353.2106,315.1501,191.9025,298.0701,1022.7081,195.7092,1831.1920,165.5210,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1585.0000,15.0000,1621.3887,1441.8259,559.8115,1452.2824,1404.5709,953.2289,1161.2679,868.4936,1919.5741,803.8203,1313.9210,661.0794,1409.1154,668.8768,1065.3456,548.2905,252.9899,439.0379,1353.6995,393.2663,189.7555,374.8955,1022.9834,273.7799,1828.1054,237.6552,143.4285,110.8734,1018.0712,48.6096,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1586.0000,17.0000,1621.5510,1517.6876,560.7248,1531.0345,1404.2385,1033.1802,1161.3854,947.0174,1889.4816,909.4113,1937.0056,857.7210,1313.7713,739.7328,1411.1846,748.9055,1065.0552,627.5661,250.7241,515.8821,1354.7055,471.7900,187.4054,452.7323,1023.0643,352.8934,1824.3900,311.0331,143.5013,188.9351,1018.1131,127.3096,195.1421,115.6321,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587.0000,18.0000,1621.0097,1593.3345,561.5083,1609.6736,1403.5897,1112.8602,1161.6294,1026.0546,1883.2872,988.2111,1930.8903,936.7984,1314.0922,817.7345,1413.2032,827.9033,1065.1271,706.2806,248.7991,593.4502,1355.2313,549.9184,184.8150,529.7036,1023.1862,431.7252,1820.6477,383.5850,143.1518,266.3225,1018.4401,205.0438,194.5837,193.1998,2005.8861,40.4402,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1588.0000,18.0000,1402.2464,1192.6863,1162.4160,1105.2367,1877.2861,1067.5030,1924.4564,1016.6404,1313.7769,896.3639,1414.7418,908.1018,1065.3852,785.3507,246.0808,671.5468,1356.3999,628.6441,183.0649,607.5460,1023.3939,510.5322,1817.2656,456.2295,143.4594,344.8194,1018.2931,283.4075,194.1447,271.2842,225.7611,159.2933,2006.7942,117.2365,1522.7898,60.2442,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1589.0000,18.0000,1401.3563,1272.7638,1162.8861,1184.3977,1870.4732,1147.3138,1918.2008,1096.4835,1313.7866,974.8352,1416.4345,988.2579,1066.0681,864.3643,244.0749,749.6146,1357.6942,707.3906,181.3661,685.8342,1024.1195,590.3775,1813.7436,529.2697,143.7419,423.2065,1018.6220,361.3513,193.9527,349.9195,224.6771,239.5982,2007.9916,193.8961,1526.1497,133.1094,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1590.0000,18.0000,1400.5944,1353.5373,1162.8502,1264.0591,1863.3768,1227.9580,1911.2902,1176.4466,1313.9616,1053.7884,1417.7575,1068.3403,1066.9121,944.7078,241.6265,828.8788,1358.7298,786.2021,179.5607,765.0135,1024.2833,670.0010,1809.7846,603.1814,144.0801,502.1007,1018.3532,440.1085,193.7820,429.2387,223.7317,320.3031,2008.4539,270.8174,1529.1310,207.1798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1591.0000,18.0000,1399.1059,1433.0319,1162.7452,1342.5722,1856.5043,1307.1164,1905.0313,1255.7293,1314.1406,1132.5939,1418.7026,1147.5357,1067.5920,1023.2707,239.5901,906.5570,1360.0793,864.1459,177.9218,842.8441,1024.6674,749.0069,1805.9318,676.6272,144.2024,580.6862,1018.0668,518.0410,193.3341,507.8115,223.1637,400.7354,2010.1490,347.6247,1532.4229,280.7676,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1592.0000,18.0000,1398.2798,1513.4537,1162.8548,1421.8110,1849.9442,1386.4492,1898.6668,1335.2641,1313.9686,1211.5754,1420.2133,1227.1745,1068.3324,1103.4627,237.6215,985.2051,1361.3810,943.2240,176.2214,921.7982,1024.9877,828.7678,1802.3458,750.8696,144.1915,659.4007,1017.8811,596.8768,193.3567,587.5020,222.3800,482.0048,2010.7875,425.7331,1535.3801,355.4406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1593.0000,17.0000,1397.7708,1593.5866,1163.6332,1500.0472,1842.9820,1466.2026,1892.4187,1414.2985,1313.9503,1290.3255,1421.4190,1307.0337,1069.2881,1182.5051,235.7952,1063.3912,1362.5601,1021.4266,175.1191,999.6504,1025.4790,908.2763,1798.3407,824.7261,144.2753,738.6624,1017.9172,674.7220,214.8300,588.4170,2011.8970,503.3904,1538.2097,430.0307,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1594.0000,17.0000,1163.7454,1578.4870,1836.2426,1545.5733,1886.1642,1493.0429,1314.1031,1368.0293,1422.3443,1386.6307,1070.3396,1261.2054,233.7842,1140.6466,1363.7234,1100.4571,173.5254,1077.8173,1025.3364,987.2666,1794.3220,898.3268,144.3310,817.9033,1017.5642,752.7366,214.6439,668.7702,2012.8354,581.3165,1540.6728,504.8573,585.1347,89.3526,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1595.0000,16.0000,1826.3125,1622.2409,1879.4842,1571.3304,1312.8889,1445.8021,1423.7084,1465.4142,1071.0265,1339.3684,230.8055,1218.8319,1364.3017,1179.1387,172.3256,1155.3760,1025.4479,1066.7184,1790.7367,972.1654,144.2210,896.9822,1017.5883,830.2122,214.5699,749.1795,2013.1657,659.6277,1543.2632,580.2503,585.6987,166.6652,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1596.0000,14.0000,1313.0792,1523.1446,1425.4381,1544.1630,1072.5830,1418.6924,228.5812,1296.2761,1365.5336,1258.0307,171.2015,1233.3326,1026.1018,1146.5625,1786.8120,1046.4252,144.4347,976.1428,1017.3556,908.0405,215.0966,829.6291,2013.5617,738.4116,1545.9064,654.9389,585.9997,243.4456,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1597.0000,14.0000,1312.2696,1601.0989,1425.8452,1623.9532,1073.2764,1497.1007,225.8535,1374.5529,1366.4684,1336.6372,169.7140,1312.0694,1026.1148,1225.7928,1783.0992,1120.7561,144.7780,1055.7997,1016.8566,986.3317,215.1671,909.8181,2014.6443,817.7019,1548.8915,730.1231,586.7502,320.3881,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1598.0000,13.0000,1074.6698,1577.5213,223.5850,1452.9447,1367.8182,1415.4655,168.3710,1390.8866,1026.3771,1305.6670,1779.9438,1195.2711,145.2896,1135.8930,1016.8953,1065.4339,214.0799,991.0774,2014.7905,897.3715,1551.5019,806.0413,587.3208,398.3355,620.0817,86.3299,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1599.0000,13.0000,224.5651,1530.0006,1369.3067,1493.5874,166.9923,1467.0174,1026.7858,1385.4386,1776.2154,1269.8665,145.4149,1214.6627,1016.8044,1144.1716,214.2487,1071.6873,2015.0180,976.9248,1554.1999,881.2739,587.4078,475.8667,622.9616,163.7778,1343.6525,96.1935,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1600.0000,13.0000,229.9069,1590.3498,1370.7188,1570.3680,168.7269,1533.5186,1026.8275,1463.0587,1773.4297,1343.1512,146.5061,1292.7178,1016.8980,1221.9983,215.5227,1150.6589,2015.2534,1055.9517,1556.3826,955.9879,588.2065,553.3557,625.4268,240.0734,1342.9346,173.4557,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1601.0000,13.0000,174.7618,1592.6866,1027.5548,1542.1062,1769.8060,1416.8829,147.3182,1371.3172,1017.1660,1300.3045,197.6532,1303.2249,224.1498,1203.8373,2014.8049,1135.6842,1558.8039,1031.1067,588.5730,631.8730,627.5318,318.0204,1341.8213,252.3480,1692.3195,135.4033,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1602.0000,14.0000,1028.5855,1618.1051,1766.2522,1489.8354,148.4523,1448.9659,1017.7381,1377.8999,198.3479,1381.7335,224.9471,1282.1574,2014.2472,1214.9651,1560.9934,1106.1751,589.0215,710.4207,629.8202,395.6864,1341.3054,331.3305,1686.2581,212.3688,1458.3401,111.7637,1961.0874,93.0436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1603.0000,15.0000,1761.4129,1563.3916,149.6250,1525.6192,1017.6652,1455.8407,199.5499,1460.5981,182.8324,1395.9450,192.2991,1348.4326,285.0000,1350.4298,2014.2457,1294.9411,1563.7014,1181.2429,589.5219,789.4311,631.8800,473.0765,1341.3777,410.2624,1680.1522,289.5792,1460.4343,190.1461,1954.0358,175.1882,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1604.0000,14.0000,1757.4144,1634.9475,152.8334,1602.7470,201.3205,1538.3476,1017.5932,1533.1754,180.9522,1474.2917,241.0813,1426.6691,2014.1750,1374.5499,1566.1747,1255.7883,589.2530,868.4162,634.2322,550.0688,1341.6524,488.1159,1674.7898,366.5970,1463.0133,267.7943,1947.4723,255.7854,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1605.0000,13.0000,204.8244,1616.7461,1017.5955,1610.9797,177.6849,1552.8874,193.6883,1505.3171,287.5177,1504.2983,2012.8085,1454.6240,1568.3069,1330.8855,589.6394,949.0352,636.2749,628.2676,1342.0626,568.0907,1669.1544,444.1837,1465.0917,347.3674,1941.1128,338.0318,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1606.0000,11.0000,194.7185,1583.1397,289.8501,1579.3128,2012.1701,1530.1249,1570.6152,1405.2444,589.5604,1029.0784,638.9320,706.3101,1342.9124,647.3758,1662.9515,521.5377,1467.4779,426.5545,1934.8807,419.8891,993.9091,77.1488,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1607.0000,12.0000,196.4330,1661.2260,299.0501,1628.6917,2012.1660,1607.2796,1573.3976,1480.3848,590.0468,1110.1208,640.8274,785.0508,1344.1893,728.0017,1657.3826,600.3966,1928.3550,502.5579,1469.4033,506.6396,996.1276,153.4500,1122.5446,80.9705,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1608.0000,9.0000,1576.5788,1553.7579,590.2678,1190.1611,642.8977,862.3095,1345.7643,806.9010,1651.6606,678.2657,1922.6463,584.2625,1471.1735,585.3211,998.0633,228.6998,1121.5398,157.9142,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1609.0000,12.0000,1579.0505,1627.7454,590.0922,1270.3994,645.5745,940.6237,1347.4299,886.7326,1645.6943,756.5821,1916.2242,666.8124,1473.0431,665.0086,999.8963,304.7755,1120.3799,235.3054,612.5120,122.0939,737.1467,126.6752,950.4956,88.6094,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1610.0000,11.0000,590.9120,1350.4238,648.2918,1017.9069,1349.0825,965.8517,1639.3862,833.9397,1909.4542,748.8616,1474.8259,743.8263,1001.9703,380.6541,1119.4083,312.4859,612.2772,200.3645,738.0462,203.7384,949.7878,167.1614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1611.0000,12.0000,590.9829,1429.8835,650.8282,1094.8106,1350.9609,1043.9532,1633.8536,911.4446,1902.6324,831.5695,1476.7792,822.6007,1003.8820,456.3221,1118.6246,389.6436,612.0963,278.5724,739.0614,281.5064,948.9392,245.2634,1502.6986,86.0835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1612.0000,12.0000,591.7754,1508.5639,653.2188,1171.1132,1352.5107,1122.7467,1628.1584,987.8603,1895.5402,913.5833,1478.7427,900.9223,1005.2553,531.2777,1118.3626,466.8006,611.7131,356.7227,740.2968,359.4563,948.1903,323.5753,1505.8159,163.6415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1613.0000,12.0000,592.6420,1587.4885,655.3473,1249.1150,1353.7556,1201.8228,1622.7959,1065.8241,1887.5409,995.8711,1480.5257,979.8077,1007.3427,607.9526,1118.0758,545.2221,611.3286,435.9696,741.3994,437.7261,947.1329,402.7990,1508.8225,242.0154,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1614.0000,12.0000,657.1540,1325.6821,1354.7085,1279.1171,1617.2280,1142.3289,1879.7678,1076.7511,1482.3190,1057.6663,1008.8537,683.1334,1117.7292,622.1344,610.9470,513.8980,742.2675,514.5562,946.3795,480.4134,1511.8621,319.4052,2100.1112,34.5313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1615.0000,13.0000,659.4802,1403.2836,1355.3624,1356.7619,1611.3319,1219.4317,1871.8870,1158.2645,1483.4575,1135.3501,1010.4761,758.8154,1117.5533,700.3673,610.6128,592.6032,743.0813,592.9383,946.1119,558.9295,1515.1214,396.9893,2100.8903,112.9583,855.1032,118.3562,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
