FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y,MidPoint_11_x,MidPoint_11_y,MidPoint_12_x,MidPoint_12_y,MidPoint_13_x,MidPoint_13_y,MidPoint_14_x,MidPoint_14_y,MidPoint_15_x,MidPoint_15_y,MidPoint_16_x,MidPoint_16_y,MidPoint_17_x,MidPoint_17_y,MidPoint_18_x,MidPoint_18_y,MidPoint_19_x,MidPoint_19_y,MidPoint_20_x,MidPoint_20_y,MidPoint_21_x,MidPoint_21_y,MidPoint_22_x,MidPoint_22_y,MidPoint_23_x,MidPoint_23_y,MidPoint_24_x,MidPoint_24_y
2349.0000,10.0000,900.8195,1656.5053,796.7514,1268.2548,605.6614,1206.3054,1998.2023,1149.8561,702.8856,552.3064,1685.9222,453.3062,1820.6958,324.8436,1084.0553,339.9578,880.3627,193.2160,777.1029,201.6414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2350.0000,9.0000,797.4182,1346.7892,1997.7518,1229.9681,605.8458,1284.2173,702.7040,630.7082,1686.5543,530.1341,1821.3699,404.2403,1084.2334,418.5097,880.1429,271.2675,777.1943,280.2313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2351.0000,9.0000,797.7334,1425.6655,606.0783,1362.3230,1997.4451,1309.5689,703.0240,710.0206,1686.9053,607.1190,1822.0981,483.4031,1084.3113,497.1919,881.2523,350.9389,777.3550,359.1426,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2352.0000,10.0000,798.5240,1503.2992,1997.7073,1389.5960,606.0496,1440.5459,703.7428,789.3387,1687.4102,683.9940,1822.8268,562.8218,1084.6855,576.8095,881.4098,430.8008,777.3637,438.5033,1899.2867,114.6200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2353.0000,12.0000,799.0191,1582.2580,626.2007,1544.1414,1996.0625,1467.5396,586.2941,1491.4502,704.9535,867.5498,1687.7946,760.5712,1823.1756,641.9023,1084.9552,656.0037,880.4162,509.6461,777.5465,517.2004,1896.2290,195.2320,1247.0166,101.7707,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2354.0000,11.0000,625.6035,1619.1988,1996.6844,1545.0002,586.1745,1569.2607,706.7989,946.9508,1687.9427,837.3698,1823.2202,720.9946,1084.8618,736.0222,880.2459,589.6805,777.6946,596.6131,1893.6520,275.9779,1248.4713,181.5876,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2355.0000,9.0000,1996.3498,1623.4393,709.0351,1026.4941,1688.5139,914.3628,1085.8016,816.2905,1823.4226,800.3679,880.3104,670.4263,777.9706,676.8509,1891.2345,357.8036,1250.3934,262.6893,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2356.0000,9.0000,711.5647,1105.7228,1688.5548,990.4218,1086.6261,895.8823,1823.8227,879.2766,880.5260,750.4720,778.0910,756.8646,1889.2353,438.3868,1252.3028,342.6298,1400.6857,126.2319,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2357.0000,9.0000,713.5229,1184.8941,1689.0369,1066.9667,1086.8722,976.2442,1823.8678,958.5632,880.3188,830.5531,778.5287,836.6078,1886.8673,520.1444,1254.2068,422.6094,1398.0786,201.6477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2358.0000,10.0000,716.1406,1263.4807,1689.3598,1142.4864,1087.7937,1056.5021,1823.8858,1037.3078,880.1624,910.0783,778.9628,915.9393,1884.9925,601.3120,1255.9851,502.3958,1395.6640,277.0218,1510.4836,28.9140,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2359.0000,10.0000,718.8332,1342.2820,1689.2542,1218.2086,1088.4933,1137.2278,1824.1420,1116.5650,880.4494,990.6579,779.1978,995.5557,1881.8537,682.8651,1257.3641,583.2646,1393.2926,353.4324,1510.6780,108.6364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2360.0000,11.0000,721.2558,1420.5257,1689.1240,1293.7289,1089.4690,1216.7643,1823.9952,1195.4173,880.1407,1070.1906,779.5054,1074.1297,1878.9367,763.8660,1259.0255,662.4745,1391.2200,428.5408,1511.3642,187.5544,1600.0312,80.7771,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2361.0000,12.0000,723.0844,1498.7391,1688.5147,1369.2619,1090.2242,1297.6064,1824.0467,1274.4986,879.6442,1150.9617,779.8041,1154.0700,1875.9440,845.8297,1260.1255,743.1628,1388.6521,505.3253,1511.8292,267.4794,1599.7002,160.6664,1040.6255,46.0914,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2362.0000,13.0000,725.0728,1577.3939,1689.3149,1443.0655,1091.7625,1376.6137,1824.4335,1352.1593,879.1024,1230.0010,780.7812,1232.2936,1873.4188,926.0070,1261.5443,821.8816,1387.0372,580.4915,1512.6518,346.0359,1599.6632,239.8517,1039.7681,119.9231,1383.3197,187.9423,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2363.0000,13.0000,1689.3614,1518.7829,1093.4302,1456.7240,1823.8647,1431.1574,878.7425,1310.3666,781.0251,1310.9010,1870.2904,1006.8049,1262.8161,901.7187,1384.8629,657.1015,1512.8177,425.6116,1599.8310,320.3772,1038.1688,195.0877,1383.7846,266.2291,573.2923,75.4528,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2364.0000,13.0000,1687.8330,1592.2127,1095.2739,1536.1617,1823.7875,1508.2250,878.4830,1389.7772,781.6520,1389.4365,1866.9351,1086.4030,1264.2464,980.7809,1382.1015,732.5399,1513.0485,504.0254,1599.4926,399.7432,1036.9571,269.5179,1384.1338,343.8809,572.6097,150.2415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2365.0000,13.0000,1687.1194,1665.7555,1096.4102,1616.6821,1822.8743,1585.2172,878.1166,1469.9600,782.0280,1467.0765,1863.8987,1167.4056,1266.0202,1060.6775,1380.0642,808.7755,1513.7040,583.6138,1599.2025,480.2339,1035.6163,344.3595,1384.6791,422.7269,573.4405,226.4208,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2366.0000,12.0000,1822.8787,1660.3856,878.2810,1548.3266,782.6326,1544.8579,1860.1049,1247.0583,1267.5877,1139.4504,1378.0530,883.9755,1514.1382,662.1878,1599.2004,559.7571,1383.0237,527.2592,1391.3238,443.3753,1033.9748,418.3464,573.5654,301.6830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2367.0000,10.0000,878.3956,1628.0874,782.6536,1624.5766,1855.8517,1328.5628,1268.9140,1219.2109,1375.8772,960.3210,1514.4890,741.8943,1599.0028,640.5104,1385.9532,579.5305,1032.4741,493.7199,573.6649,378.0734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2368.0000,11.0000,1852.3430,1407.9948,1270.1288,1297.4575,1373.4654,1035.5931,1514.3858,820.4721,1598.7427,720.0791,1335.9932,676.8660,1413.3666,647.1299,1030.7474,567.6771,574.2029,453.4225,642.9898,96.2204,1487.5346,76.5250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2369.0000,10.0000,1848.5536,1488.0428,1271.7708,1376.1100,1371.5275,1112.4973,1514.8459,900.3656,1598.3049,801.2791,1387.0256,736.8976,1029.3250,643.2982,574.4817,529.9086,1488.5867,151.8223,646.7533,166.8717,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2370.0000,10.0000,1845.0339,1567.2369,1273.0869,1453.8337,1369.6196,1187.6564,1514.7545,979.0842,1598.2104,880.9882,1387.6291,815.3994,1028.1282,717.5315,575.1656,604.8823,1489.0497,225.6624,650.2719,236.6906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2371.0000,10.0000,1274.1421,1533.1275,1367.8740,1264.6588,1514.8604,1058.7973,1598.0712,962.2656,1387.7321,895.0477,1026.4347,793.5314,575.4257,680.9999,1490.1788,301.2182,653.3507,308.0211,1195.0194,120.9008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2372.0000,10.0000,1274.5136,1611.5416,1366.0041,1340.4173,1515.0837,1136.9752,1597.0290,1042.2767,1387.7700,973.4595,1025.1998,867.8763,575.7725,755.9463,1490.8888,375.7371,657.0494,377.8353,1195.0693,197.4542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2373.0000,12.0000,1364.3682,1416.7714,1515.2175,1215.2053,1596.2495,1123.0534,1387.8859,1052.3238,1024.0238,943.3748,576.7075,831.5155,1491.0691,450.6986,660.1812,448.6323,1194.4006,274.7788,984.9432,97.9279,1290.1683,92.7160,1875.1561,75.2997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2374.0000,12.0000,1363.0224,1492.5760,1515.4587,1293.1551,1595.9445,1203.3886,1387.8570,1131.4062,1022.8601,1018.7829,577.3550,906.9750,1491.8634,525.6515,663.7696,519.6729,1193.7040,352.3396,985.3435,177.3613,1288.0095,169.9971,1878.0187,153.2247,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2375.0000,13.0000,1360.8450,1569.8335,1515.8662,1371.6802,1595.2534,1284.3846,1387.9863,1210.5469,1021.8087,1095.2285,577.8902,982.8652,1492.8192,601.1559,667.6801,590.7005,1193.2780,430.1826,986.1632,257.2048,1285.6935,247.7511,1880.6135,232.0226,949.0173,94.0831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2376.0000,13.0000,1357.2947,1646.9424,1515.5612,1449.1899,1594.8960,1364.4836,1388.0476,1288.8740,1020.5017,1171.2167,578.9196,1057.9268,1493.7028,676.0579,671.5164,661.4286,1192.6318,507.9437,986.5376,336.5236,1283.7667,324.8427,1883.0271,310.4334,944.4439,172.5230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2377.0000,14.0000,1515.5973,1527.2371,1594.1640,1444.7480,1388.4558,1368.1733,1019.4638,1247.5489,579.5049,1133.7164,1494.4752,752.0823,674.8506,734.1262,1192.1514,586.6627,987.1613,416.7132,1281.5035,403.2906,1885.2896,389.1957,940.0707,252.6286,1235.0922,97.8647,388.3566,76.6743,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2378.0000,14.0000,1515.6911,1604.5356,1593.8908,1523.9370,1388.4299,1446.2314,1018.5035,1323.1271,580.7607,1208.7809,1495.2092,827.3677,678.0863,805.4143,1191.8892,664.7480,988.1128,496.0545,1279.4232,480.8194,1887.0675,467.5586,935.3394,331.7132,1235.0175,176.5751,387.6411,154.9097,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2379.0000,13.0000,1593.3455,1603.2378,1388.9687,1524.9351,1017.8735,1399.0781,581.2838,1283.9510,1495.5453,902.8617,681.5819,877.1624,1191.6982,742.6156,988.6288,576.2212,1277.7157,558.4327,1888.7885,546.2380,930.5184,410.9588,1234.9244,255.3322,386.9842,233.3999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2380.0000,12.0000,1388.7030,1602.8999,1016.9541,1475.2569,582.2186,1359.6501,1496.2212,978.6023,685.2277,949.9730,1190.7477,820.7548,989.4834,656.6572,1276.0160,636.5820,1890.4561,625.4597,925.8715,490.9072,1234.4985,334.3488,386.6877,312.8224,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2381.0000,13.0000,1016.1077,1550.7028,582.7933,1435.1379,1496.9906,1053.7368,689.1934,1021.9450,1189.8227,898.3625,990.1137,737.1209,1274.4764,715.1335,1892.3370,704.4471,921.6948,570.7425,1234.4019,413.6206,386.5336,391.9376,1599.3670,103.4344,1033.5798,130.9912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2382.0000,14.0000,1015.2339,1625.0981,584.3825,1510.6041,1497.4949,1128.7296,693.0626,1093.9455,1188.6705,975.7791,991.3516,817.3709,1273.0214,793.5726,1893.9088,782.6849,918.1706,650.5221,1234.2007,492.5749,386.5105,470.5794,1599.5412,181.7596,1034.8737,209.4278,1809.6275,136.0498,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2383.0000,14.0000,585.8863,1584.3253,1497.8542,1204.1192,696.4147,1166.0973,1187.9484,1053.3376,992.3204,898.2778,1271.8008,872.0908,1895.3397,862.1945,914.5729,730.1054,1233.9880,572.5719,386.8911,549.9507,1599.7972,260.0500,1035.5883,289.0381,1809.2770,215.0776,708.9008,92.7228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2384.0000,14.0000,588.0717,1658.6318,1498.2750,1280.0260,699.3690,1239.0114,1186.4800,1132.1384,992.6100,979.8115,1270.5763,951.9011,1896.4334,942.6694,911.2460,811.8847,1233.6040,653.1805,387.6281,630.4254,1599.8599,339.1235,1036.1051,369.8975,1808.6888,294.0708,708.5186,169.9958,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2385.0000,14.0000,1499.3438,1354.9441,703.4558,1311.0494,1185.6329,1209.8194,993.5586,1060.1450,1269.1313,1030.7912,1897.8406,1021.7838,907.6422,891.4829,1233.5863,733.0788,388.2323,709.6585,1600.8528,417.7502,1036.8805,448.4356,1808.2483,372.3314,708.0898,246.8384,1495.4110,140.1049,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2386.0000,14.0000,1499.9320,1430.2317,707.3810,1384.2113,1184.4131,1288.2899,993.7131,1141.4318,1267.6120,1110.4084,1898.8838,1102.3262,904.0678,973.1111,1232.9418,813.7573,388.6464,789.4704,1601.3755,497.4379,1037.2897,529.2330,1807.5519,451.6860,707.8521,324.4943,1495.8733,220.5909,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2387.0000,15.0000,1500.1488,1505.0074,710.5852,1456.3444,1183.9304,1365.6283,994.6311,1221.4339,1265.9641,1189.0104,1899.3434,1181.4920,900.6490,1053.3387,1232.4821,894.3049,389.7377,869.2459,1601.4758,577.1660,1037.3305,609.3471,1806.2305,530.5389,707.1263,401.6350,1496.0061,300.0430,740.7932,97.4414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2388.0000,15.0000,1500.6570,1580.4368,715.0017,1529.2632,1182.1971,1444.6491,994.7255,1302.2932,1263.4616,1268.6516,1899.8185,1262.0835,897.1714,1134.1583,1232.0385,974.7083,391.1666,949.8918,1037.1965,690.2820,1601.9361,657.7083,1804.6280,610.2852,706.6478,479.2059,1495.5449,380.1651,738.7122,177.8519,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2389.0000,16.0000,1501.5550,1655.1214,719.3912,1601.1631,1181.2642,1521.8819,995.1628,1381.8712,1261.1155,1346.9875,1899.8589,1341.6536,894.7514,1214.7234,1231.8582,1055.4063,392.1183,1029.2943,1036.7934,771.0345,1602.0523,737.6469,1803.6445,688.5838,706.3986,555.8115,1495.1043,459.7824,737.1484,257.7488,1532.9858,153.4763,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2390.0000,15.0000,1179.0976,1600.8481,995.0808,1462.2041,1259.0399,1427.4426,1899.5981,1422.0917,891.6230,1296.1699,1231.3659,1136.6995,393.4016,1109.4319,1036.6620,851.2632,1602.3066,818.5133,1801.8637,768.2821,705.5925,633.1086,1494.4853,539.9934,735.3832,338.7690,1533.6044,233.7132,1995.3705,86.2242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2391.0000,14.0000,994.7943,1541.0247,1257.6028,1506.3790,1899.1291,1501.0698,889.0247,1376.2505,1230.8900,1216.2944,395.0894,1188.0736,1035.8931,930.7643,1602.5371,898.5010,1800.4138,846.1819,705.5556,709.7423,1493.7916,619.4883,733.7238,417.8462,1533.8800,313.4490,1996.7239,164.8618,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2392.0000,16.0000,994.2478,1620.8604,1256.1412,1586.8691,1897.9403,1581.5946,885.8702,1456.5801,1230.2456,1296.9591,396.2173,1266.8699,1603.0824,979.5787,1035.3678,1010.8032,1798.7181,924.8087,705.1721,787.4635,1493.9205,699.3052,731.8757,497.8853,1534.0185,393.7727,1997.5360,244.1382,1544.1698,105.4192,222.0779,54.0783,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2393.0000,13.0000,882.5117,1534.5445,1229.6378,1374.5604,397.8895,1344.8284,1603.4477,1059.1773,1035.0815,1088.8649,1797.2106,1002.0129,705.0008,863.5768,1494.2583,777.5080,730.2377,576.8422,1534.2183,472.5061,1998.2985,321.7250,1544.1926,183.0656,221.8917,132.0186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2394.0000,14.0000,878.8445,1613.9438,1228.8954,1454.7876,399.2284,1423.3277,1603.8362,1140.5132,1034.3908,1168.5838,1795.7448,1080.3912,704.8392,941.5046,1494.4591,857.2182,728.3196,656.5784,1533.9397,552.9217,1998.7539,401.6888,1544.4564,262.4964,221.7790,211.3597,642.5598,98.0643,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2395.0000,15.0000,1228.1237,1532.7698,401.1659,1501.0985,1604.3992,1220.1962,1033.3903,1247.7083,1794.0110,1157.8347,704.9419,1017.9905,1494.8432,936.1691,726.5261,735.9573,1534.2670,632.4422,1998.9109,480.1728,1544.9521,341.4390,221.7172,289.6980,640.5604,173.2785,1226.3663,77.1166,474.2356,44.3647,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2396.0000,16.0000,1227.6613,1613.5538,404.2496,1577.9839,1604.8601,1300.8405,1032.5876,1327.2889,1792.8499,1236.5350,705.1221,1095.6675,1495.0677,1017.0334,724.3124,816.5099,1532.5351,742.7856,1537.9818,653.0439,1998.8282,560.6551,1545.0678,421.1485,221.6066,368.7439,638.8371,249.6847,1226.5693,156.6436,474.1749,124.3891,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2397.0000,14.0000,1604.9275,1380.1779,1031.8937,1405.7892,1791.3310,1313.7241,705.1269,1171.7157,1495.9180,1095.4882,722.3289,895.2040,1534.7391,791.7735,1998.3623,639.0569,1545.4910,499.9746,222.0217,447.0192,637.1160,325.0422,1227.0796,234.9221,473.9511,203.7723,1704.3794,66.8950,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2398.0000,17.0000,1604.5091,1460.9201,1031.2123,1484.3783,1790.1651,1393.1100,704.9923,1249.1667,1496.3601,1175.8100,720.3076,976.0132,1532.8642,902.7629,1538.8112,812.8278,1998.0281,720.2845,1545.8967,580.6864,221.9099,526.4855,634.8878,402.0076,1226.5115,314.8910,474.0502,284.9743,1702.2841,148.1872,1469.3642,101.4054,1582.6005,62.3639,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2399.0000,18.0000,1604.6440,1539.5885,1030.2502,1562.8509,1787.9186,1471.2236,704.7439,1325.7671,1496.0662,1255.3807,718.5144,1055.8206,1533.3207,982.1519,1539.0154,892.5865,1997.6959,800.0482,1546.4893,660.3721,222.5924,605.1073,632.3662,478.0095,1226.6054,393.4796,473.7728,365.1437,1699.6690,228.1726,1469.1977,179.8088,1583.3802,140.5304,992.4578,81.8904,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2400.0000,17.0000,1604.3520,1619.4891,1786.1820,1550.3308,705.2044,1403.4347,1495.5693,1335.6284,717.5190,1136.8405,1534.3037,1062.8723,1539.4625,973.8405,1997.3885,881.1282,1546.9889,741.3927,222.5905,684.7606,630.3749,555.2798,1226.2746,473.8026,474.1368,447.0770,1697.7280,309.2984,1526.9564,239.5615,993.3262,162.5020,1308.6824,100.7454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2401.0000,17.0000,1783.8149,1626.9040,704.9567,1480.3335,1495.6125,1414.5968,716.7735,1216.2313,1534.6697,1141.9003,1539.5887,1053.3315,1996.8102,960.7906,1547.6419,820.7873,223.0539,763.3929,628.1159,631.2352,1226.7157,552.5038,474.0026,527.8256,1695.6429,389.5756,1526.6955,318.6890,993.4254,242.3798,1308.3446,180.7681,1334.0552,72.5815,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2402.0000,15.0000,705.0540,1558.3981,1495.1753,1494.5344,716.0127,1296.7170,1536.7284,1191.4649,1996.3071,1041.8013,1548.2268,901.4258,223.7421,843.3500,626.1755,708.1727,1226.5021,632.6511,474.0967,609.8131,1693.8517,470.7468,1526.7058,398.5473,993.5276,322.8856,1308.4265,261.9770,1335.2526,150.4805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2403.0000,15.0000,705.3486,1635.0161,1494.8526,1573.8466,714.7824,1375.9824,1536.5970,1270.7739,1994.9185,1121.9936,1548.7062,981.4498,224.2241,922.9439,624.6332,784.6853,474.2279,691.4794,1226.6247,712.1952,1692.0825,551.0784,1527.6214,477.8397,994.5261,402.9389,1308.8152,343.1772,1336.3680,227.7853,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
